id,fold,label,target,text
senti-norm-12788#17,4,pos,"in a market economy, you pay for goods","That doesn't mean the product itself is not good - in a market economy, you have to pay for goods."
senti-norm-13057#1,5,pos,States require a mandatory drug testing for welfare recipients,States should require a mandatory drug testing for welfare recipients.
senti-norm-17763#1,6,pos,A child's primary carer receive a wage from the government until the child enters primary school or some other form of care,A child's primary carer should receive a wage from the government until the child enters primary school or some other form of care.
senti-norm-5601#6,8,neg,"America, another divisive political drama",After the division of the 2016 election America does not need another divisive political drama.
senti-norm-9906#14,9,pos,"The EU, genuine leaders elected by democratic process",The EU needs genuine leaders elected by democratic process. Few will respect the self appointed.
senti-norm-26876#294,1,neg,ban private donations,"It is not necessary to ban private donations; rather, legislation can be used to reduce the likelihood of corporate influence."
senti-norm-10068#1,2,pos,Homework be mandatory,Homework should be mandatory.
senti-norm-7872#48,4,neg,VR be a complete substitute for human interaction,VR should not be a complete substitute for human interaction.
senti-norm-13623#6,5,pos,Human rights be reserved for those keys to physical and emotional survival,Human rights should be reserved for those keys to physical and emotional survival.
senti-norm-17649#51,6,pos,focus on protecting existing species which are threatened,"We should focus on protecting existing species which are threatened, not on resurrecting those which are already extinct."
senti-norm-2853#1,7,neg,The US try to force North Korea to abandon its nuclear program,The US should not try to force North Korea to abandon its nuclear program.
senti-norm-8606#337,8,neg,Public universities be tuition free if the funding comes from the government,"Public universities should not be tuition free. Not if the funding comes from the government. Government should tax only to provide for national defense, criminal law enforcement and other functions directly related to the prohibition of initiating force, fraud or theft. It is immoral to make others pay for one's education. A free marketplace will provide an education more efficiently than a government education paid for by unwilling taxpayers."
senti-norm-4479#16,9,pos,Europe act to avoid instability in Catalonia,Catalonia is a key contributor to the European economy. Europe must act to avoid instability in the region.
senti-norm-24623#1,0,pos,All political offices have an age cap,All political offices should have an age cap.
senti-norm-6980#1,1,pos,Quebec become an independent country,Quebec should become an independent country.
senti-norm-15978#70,2,neg,It be legally enforced,It would be preferable but should not be legally enforced.
senti-norm-4401#415,5,pos,States fulfil their democratic mandates,States have the obligation to fulfil their democratic mandates.
senti-norm-14410#1,6,pos,Developed countries reduce the working year,Developed countries should reduce the working year.
senti-norm-1563#1,7,pos,Usage of Nematode be legalised to secure vulnerable IoT devices without their owners' knowledge or consent,Usage of Nematode should be legalised to secure vulnerable IoT devices without their owners' knowledge or consent.
senti-norm-14055#14,9,pos,The government be generally viewed with scepticism,"The government should be generally viewed with scepticism. As the NSA spying scandal showed, the government doesn't exclusively use data in the way it is supposed to. For instance, such data could be used to hunt down the family members of illegal immigrants."
senti-norm-8547#1,0,pos,Catalans have the right to decide on independence with a binding referendum,Catalans should have the right to decide on independence with a binding referendum
senti-norm-9576#190,1,pos,The members of the Church be more unified than the citizens of a democratic country,"The members of the Church should be more unified than the citizens of a democratic country, as all Church members adhere to the same core belief as followers of Catholicism."
senti-norm-16566#1,4,pos,"Society work towards becoming ""colorblind"" in regards to race/ethnicity","Society should work towards becoming ""colorblind"" in regards to race/ethnicity."
senti-norm-8457#1,5,pos,"The ""Poor"" be a protected equality group","The ""Poor"" should be a protected equality group."
senti-norm-14770#1,7,neg,Society using Facebook,Society should stop using Facebook.
senti-norm-16560#67,8,pos,some distinguishing between short-term and long-term effects here,"There must be some distinguishing between short-term and long-term effects here. The child may grow to become a CEO of DuPont and poison Flint Michigan \[as the real DuPont did\], as a hypothetical example."
senti-norm-30857#3,1,pos,Healthcare transparency in the United States (HIPAA is in the way),Healthcare needs more transparency in the United States (HIPAA is in the way)
senti-norm-2903#1,3,pos,"The primary focus of prisons be rehabilitation and reintegration, not punishment","The primary focus of prisons should be rehabilitation and reintegration, not punishment."
senti-norm-4841#1,4,pos,The punishment for convicted rapists be to have one testicle surgically removed,The punishment for convicted rapists should be to have one testicle surgically removed.
senti-norm-8708#1,6,pos,The UK remain in the EU if a hard Brexit is the only alternative option,The UK should remain in the EU if a hard Brexit is the only alternative option.
senti-norm-2469#1,8,neg,The electoral college,The electoral college should be abolished.
senti-norm-1922#19,9,pos,Women preserve their nudity for their partners,Women should preserve their nudity for their partners.
senti-norm-12158#30,0,pos,carry out adaptations,Would encourage people to carry out adaptations
senti-norm-1413#2,1,pos,"All forms of sex work, including prostitution be legal, for buyers and sellers, but heavily regulated","All forms of sex work, including prostitution, should be legal, for buyers and sellers, but heavily regulated."
senti-norm-4237#235,2,pos,the UK enforce some Overfishing limits,These EU strictures exist for a reason. Overfishing is a serious issue and the UK will still have to enforce some limits.
senti-norm-1154#1,4,pos,Apple give in to all the FBI's demands and provide authorities with a signed iOS update that allows for brute force attacks,Apple should give in to all the FBI's demands and provide authorities with a signed iOS update that allows for brute force attacks.
senti-norm-1785#759,6,neg,"In political decision-making, efficiency and speed","In political decision-making, efficiency and speed are less important than the quality of policies produced. Otherwise, not only referendums, but also elections and democracy as a whole would have to be called into question."
senti-norm-5292#7,7,neg,celebrate criminals and other reprehensible individuals,"The creators of great artworks are generally credited and often celebrated, and we must not celebrate criminals and other reprehensible individuals."
senti-norm-29207#1,8,neg,the give away shop,Stop with the give away shop
senti-norm-2024#1,9,neg,Zoos,Zoos should be forbidden.
senti-norm-5850#400,1,neg,the exercise of 'basic freedoms' by white supremacist groups be protected,"If a causal link can be drawn between the speech acts of white supremacist organisations and violence committed by individuals, which it can, then it means that the exercise of 'basic freedoms' by white supremacist groups can in some instances themselves be violent and should therefore not be protected."
senti-norm-13817#1,4,pos,Burning the US flag be against the law,Burning the US flag should be against the law.
senti-norm-9269#40,5,neg,"the government regulate what goes into your body, or your child's body","This is an obvious violation of privacy and bodily autonomy. Having the government regulate what goes into your body, or your child's body, is not a power the government should have."
senti-norm-7304#9,7,neg,Society be responsible for paying for other individual's poor health or choices,Society shouldn't be responsible for paying for other individual's poor health or choices.
senti-norm-3371#856,8,pos,People tailor their beliefs,"People should tailor their beliefs, rather than follow any specific religion."
senti-norm-9878#1,9,neg,"US intelligence agencies, mass data collection",US intelligence agencies should stop mass data collection.
senti-norm-4013#1,0,pos,Ireland Repeal the 8th Amendment,Ireland Should Repeal the 8th Amendment
senti-norm-16035#1,1,pos,Congress and the Senate impose term limits on Representatives,Congress and the Senate should impose term limits on Representatives
senti-norm-26876#68,2,pos,secure private donations,The need to secure private donations filters out politicians and political parties with certain political viewpoints and approaches from being elected.
senti-norm-19334#1,4,pos,an FBI investigation into the Kavanaugh allegations,There should be an FBI investigation into the Kavanaugh allegations
senti-norm-9124#1,5,pos,Health care providers be mandated to get the flu vaccine,Health care providers should be mandated to get the flu vaccine.
senti-norm-30161#12,6,pos,Politicians be able to fully devote their time and energy to their office,"Politicians should be able to fully devote their time and energy to their office. With compulsory hours for charitable activities, they will have to face problems like fatigue and exhaustion which may make them less productive during their office hours."
senti-norm-30347#682,7,neg,Trump be an exception,Evangelicals have forgiven influential people and other politicians for doing worse things. There's no reason why Trump should be an exception.
senti-norm-16026#1,8,pos,Italy welcome migrants,Italy should welcome migrants.
senti-norm-14699#2,0,pos,If a person consents to or asks to be eaten it be permissible,"If a person consents to or asks to be eaten, it should be permissible to act on this."
senti-norm-12626#83,1,pos,Children learn in a religiously neutral setting,Children have a right to learn in a religiously neutral setting.
senti-norm-4148#724,2,pos,Humans protect human lives over the lives of animals,Humans have a moral duty to protect human lives over the lives of animals.
senti-norm-2856#1,3,neg,Short term apartment leasing services such as Airbnb in New York City,Short term apartment leasing services such as Airbnb should be prohibited in New York City.
senti-norm-8516#446,5,neg,Voting be denied to citizen capable of understanding a ballot and communicating how they wish to fill it,Voting is a right and should be denied to no citizen capable of understanding a ballot and communicating how they wish to fill it.
senti-norm-17066#5,6,pos,Politicians a second income to meet the needs of their household,Politicians often need a second income to meet the needs of their household.
senti-norm-29870#103,7,pos,Some deeds be deterred with Hell,"Some deeds are beyond forgiving, Therefore, they need to be deterred with Hell."
senti-norm-7304#2,9,pos,Health care remain a privilege,"Health care should remain a privilege, not a right."
senti-norm-17856#1,0,pos,Voting by Mail be the standard in all US elections,Voting by Mail should be the standard in all US elections.
senti-norm-16093#25,1,neg,Breasts be exposed in public,Breasts should not be exposed in public as they are a sexual organ.
senti-norm-7776#34,2,pos,"Every religion, a reform to be compatible with the modern world",Every religion needs a reform to be compatible with the modern world. We need to simply detach politics/life with religion and ideology. They can co-exist but one should not influence the other.
senti-norm-2217#1,4,neg,Protesting in front of abortion clinics,Protesting in front of abortion clinics should be prohibited.
senti-norm-10250#378,5,pos,have the right kind of foreign relations and a stable economy,It is more important to have the right kind of foreign relations and a stable economy than to educate the people on the significance of a referendum.
senti-norm-8708#231,6,neg,"If someone can consider themselves to be from Lancashire, England, and the United Kingdom, be difficult to also identify as European","The UK contains five national identities, each with their own flag, and even some counties within England, such as Lancashire, have their own flag. If someone can consider themselves to be from Lancashire, England, and the United Kingdom, it should not be difficult to also identify as European."
senti-norm-7055#915,8,pos,such a powerful theme have come from a character who was already introduced or developed from The Force Awakens,DJ's betrayal isn't heart-wrenching because of his shallow character build and limited screen time. To introduce such a powerful theme from a character we haven't met before is indicative of the films weak storytelling. It should have come from a character who was already introduced or developed from The Force Awakens.
senti-norm-29365#199,0,pos,minors have legal guardians,The fundamental idea of being a minor is that they are not mature enough to make decisions with lifelong consequences - which is why minors must have legal guardians.
senti-norm-13187#13,3,pos,"a chance for repentance, rehabilitation and reintegration for those who made the mistake of joining ISIS and regretted it","There should be a chance for repentance, rehabilitation and reintegration for those who made the mistake of joining ISIS and regretted it."
senti-norm-14050#1,4,pos,Children boredom,Children need boredom.
senti-norm-8756#1,5,pos,"discuss topics in person, rather than through online text-based mediums","It is better to discuss topics in person, rather than through online text-based mediums."
senti-norm-16513#1,6,pos,act as if free will does exist,"Assuming that free will does not exist, it is better to act as if it does."
senti-norm-27060#1,8,neg,International tourism require a visa,International tourism should not require a visa.
senti-norm-9563#1,9,pos,The government provide funding for arts programs,The government should provide funding for arts programs
senti-norm-22454#1,4,neg,Governments set policies that limit free speech,Governments should not set policies that limit free speech.
senti-norm-17775#1,6,pos,U.S. military spending be lowered in favor of other programs,U.S. military spending should be lowered in favor of other programs.
senti-norm-7304#1,8,pos,Health care be considered a human right,Health care should be considered a human right.
senti-norm-17848#3,1,neg,Debate of undue emotion,"Debate should be devoid of undue emotion. The visceral reactions to these words do not enhance human interaction, but rather devolve them."
senti-norm-7121#6,2,pos,"live for the moment, and enjoy whatever you want","It's best just to live for the moment, and enjoy whatever you want. Maybe exercise a bit."
senti-norm-984#357,3,neg,sexual desires be suppressed,There is no reason sexual desires should be suppressed.
senti-norm-10214#1,4,pos,Sensitive social and political topics be discussed in school,Sensitive social and political topics should be discussed in school.
senti-norm-18131#1,6,pos,The Baphomet statue be installed at the Arkansas Court house,The Baphomet statue should be installed at the Arkansas Court house
senti-norm-12650#10,7,pos,Constitutions cover only general principles,Constitutions must cover only general principles and not specific topics.
senti-norm-14198#1,0,pos,Computer and Technology Education for kids begin as early as three years old,Computer and Technology Education for kids should begin as early as three years old.
senti-norm-18593#521,1,neg,"A right being less fundamental come at the expense of a fundamental right, such as freedom of religion","A right being less fundamental does mean that it should not come at the expense of a fundamental right, such as freedom of religion."
senti-norm-3353#413,2,neg,Same sex relationships have the same legal status as marriage,Same sex relationships should not have the same legal status as marriage because it relates to physiological different processes.
senti-norm-7405#5,4,pos,Changing the time be remembered,Changing the time takes some effort and has to be remembered.
senti-norm-2799#1,5,pos,Health care be voluntary and market provided,"Health care should be voluntary and market provided, not mandatory, nor provided or regulated by government."
senti-norm-17173#1,6,pos,Oil and gas companies release their cleantech patents into the public domain,Oil and gas companies should release their cleantech patents into the public domain.
senti-norm-9060#1,7,neg,Cigarettes,Cigarettes should be banned.
senti-norm-12304#1492,8,neg,The similarities between where feminism is going and early 1930s Germany be ignored as this academic hoax proves,"It should when the minority is more vocal and active than the majority, The National socialists where a bunch of fanatics in early 1930s Germany that were left unchallenged. We all know how that ended. The similarities between where feminism is going and then must not be ignored as this academic hoax proves."
senti-norm-29906#4,9,pos,Nazis pay for the crimes they committed,Nazis deserve to pay for the crimes they committed.
senti-norm-9576#1,2,pos,The Catholic Church publicly elect its leaders,The Catholic Church should publicly elect its leaders.
senti-norm-963#15,3,pos,a young woman be allowed to decide whether to have an abortion and whether to choose to involve her parents in the decision about an abortion,"If a young woman has decided to become sexually active, she should be allowed to decide whether to have an abortion and whether to choose to involve her parents in the decision about an abortion."
senti-norm-5601#872,4,pos,Trump be impeached on political grounds,Trump should be impeached on political grounds.
senti-norm-14247#111,5,pos,A civilised society a political discourse where issues can be discussed on their merits,"A civilised society needs a political discourse where issues can be discussed on their merits, without discussions getting derailed by ad-hominem attacks."
senti-norm-21674#3,6,pos,learn to harness their urges,Everyone is responsible for his or her own behaviour and has to learn to harness their urges.
senti-norm-16026#14,7,pos,Italy or any other western country welcome the newcomers,"Italy or any other western country cannot stop people from trying to enter, so they might as well welcome the newcomers so that those people actually try to integrate."
senti-norm-18293#1,9,pos,The use of aerial-dropped 1080 poison,The use of aerial-dropped 1080 poison should be encouraged.
senti-norm-23850#302,0,pos,justices use their judgement and understanding of the structure and history of the Constitution to come up with a new workable legal rule,"Cases often come to the Supreme Court precisely because there is no clear legal answer, and justices have to use their judgement and understanding of the structure and history of the Constitution to come up with a new workable legal rule."
senti-norm-28423#19,1,pos,Millennials deal with and live through the long term repercussions of today's political decisions,"Millennials will be the ones who have to deal with and live through the long term repercussions of today's political decisions, including those of the European Parliament."
senti-norm-14053#1,3,pos,Governments provide a universal basic income,Governments should provide a universal basic income.
senti-norm-23911#1,6,pos,The NTSC version of Super Smash Bros. Melee be adopted in Europe,The NTSC version of Super Smash Bros. Melee should be adopted in Europe.
senti-norm-19171#1,7,pos,The United States and Mexico become one nation,The United States and Mexico should become one nation.
senti-norm-1128#1,8,pos,Countries that accept refugees confiscate their valuables worth more than €1500,Countries that accept refugees must confiscate their valuables worth more than €1500.
senti-norm-8246#148,0,pos,taxes be lowered,"Taxes in the US are too high already. Thus, taxes should be lowered instead of increased (especially the high capital gains tax)."
senti-norm-16618#1,1,pos,pay off your mortgage early,You should pay off your mortgage early
senti-norm-9784#1,2,pos,Vitamin C in severe sepsis be given some weight and researched thoroughly,Vitamin C in severe sepsis should be given some weight and researched thoroughly.
senti-norm-7865#1026,3,pos,keep using Representative Democracy,"Representative Democracy correlates with the most peaceful, prosperous, educated and free time in world history, so we should keep using it."
senti-norm-22143#1,4,pos,tip workers in the service industry,You should tip workers in the service industry.
senti-norm-16566#107,6,pos,a large amount of diversity in humans be embraced,"There is a large amount of diversity in humans, and that should be embraced, not ignored."
senti-norm-8267#1,7,neg,Gerrymandering,Gerrymandering should be abolished.
senti-norm-10408#12,9,pos,When people choose someone to represent their will be sure that this leader trusts these people,"When people choose someone to represent their will, they need to be sure that this leader trusts these people. A public leader's life belongs to their people. So not a single action of such people should be secret from those who elected them."
senti-norm-9903#1,0,pos,India have a Universal Basic Income (UBI),India should have a Universal Basic Income (UBI).
senti-norm-28280#1,1,pos,North African countries be allowed to be part of the EU,North African countries should be allowed to be part of the EU.
senti-norm-1764#1,2,neg,Social justice movements use of no-platforming at universities,Social justice movements should abandon the use of no-platforming at universities
senti-norm-1592#3,3,pos,"Agree but cheat on the agreement,","Option ""Two"": Agree but cheat on the agreement, as best we can."
senti-norm-18387#1,5,neg,bottled water,We should get rid of bottled water.
senti-norm-3346#6151,6,pos,only those who can prove to have been harmed by the act be compensated,"A particular crime from a single perpetrator can have many individual victims, yes. However, only those who can prove to have been harmed by the act should be compensated. ""All of society"" should not be able to seek damages."
senti-norm-12626#1,7,neg,Teachers be allowed to wear religious symbols at school,Teachers should not be allowed to wear religious symbols at school
senti-norm-30884#3,9,pos,The Universal Declaration of Human Rights (UDHR) be legally binding,The Universal Declaration of Human Rights (UDHR) should be legally binding.
senti-norm-6148#6,0,pos,All speech be free,All speech should be free.
senti-norm-7600#1,1,pos,Esperanto be adopted internationally,Esperanto should be adopted internationally.
senti-norm-7352#5,2,pos,purge entire collections of art,If we remove the Balthus because it offends some people we would have to purge entire collections of art since judging if something is offensive or not is completely subjective.
senti-norm-19648#1,4,pos,"The legal voting age in the USA be lowered to 16, provided that the voter is attending school","The legal voting age in the USA should be lowered to 16, provided that the voter is attending school."
senti-norm-17750#1,5,neg,Alex Jones and Inforwars from Social Media sites such as Facebook and YouTube,It was right to ban Alex Jones and Inforwars from Social Media sites such as Facebook and YouTube.
senti-norm-9841#1,6,pos,Virtual/Augmented Reality Technology replace human cadavers [dead bodies] to learn anatomy in medical school,Virtual/Augmented Reality Technology should replace human cadavers [dead bodies] to learn anatomy in medical school
senti-norm-10074#27,8,neg,"a lot of other things (films, books, newspapers, TV)","People who are influenced by advertisement are susceptible to all kinds of influence, so we would need to ban a lot of other things (films, books, newspapers, TV)"
senti-norm-7487#75,9,neg,Workplaces with vertical farms resources for climate control,"Workplaces with vertical farms need less resources for climate control, as the plants provide it instead."
senti-norm-801#1,0,neg,Capital punishment in the United States,Capital punishment should be abolished in the United States.
senti-norm-26929#42,1,pos,Politicians and parties address the population as a whole,Politicians and parties would have to address the population as a whole instead of only those groups that currently vote. This would make politics more inclusive and egalitarian.
senti-norm-4458#1,2,neg,Democrats cooperate with Donald Trump’s presidency,Democrats should not cooperate with Donald Trump’s presidency.
senti-norm-13348#212,3,pos,The elderly and older generations be the principal payers of television,"The elderly and older generations are the main viewers of television nowadays. They should therefore be the principal payers, rather than further burdening younger generations."
senti-norm-16712#1,6,pos,"The U.S. adopt the ""Right to be Forgotten"" on the web","The U.S. should adopt the ""Right to be Forgotten"" on the web."
senti-norm-7352#6,8,pos,Art be judged by the reaction it gets from its viewers,Art should be judged by the reaction it gets from its viewers. The current response is testament to the piece's effectiveness as a work of art.
senti-norm-13517#2,0,pos,A doctor or physician be obligated to comply with requests made by either the patient and/or their next-of-kin without question,A doctor or physician should be obligated to comply with requests made by either the patient and/or their next-of-kin and should do so without question.
senti-norm-30015#27,3,pos,What constitutes infidelity be mutually agreed upon,"What constitutes infidelity varies between people and relationships, and therefore needs to be mutually agreed upon."
senti-norm-1108#1,4,pos,The U.S. use nuclear weapons to achieve its goal of Japan unconditionally surrendering,The U.S. had to use nuclear weapons to achieve its goal of Japan unconditionally surrendering.
senti-norm-4148#34,5,pos,Animals be preserved,Animals should be preserved in order to eradicate ethics.
senti-norm-20564#1,6,pos,Kialo separate impact voting into relevance and veracity of claim,Kialo should separate impact voting into relevance and veracity of claim. TLDR
senti-norm-4624#1,7,pos,The United States a Strong Political Party For Moderates,The United States Needs a Strong Political Party For Moderates
senti-norm-12546#1,0,neg,The lottery,The lottery should be banned.
senti-norm-24839#1,1,pos,The age of consent be lowered to 14,The age of consent should be lowered to 14.
senti-norm-14350#1,3,neg,Anonymous sperm donation,Anonymous sperm donation should be illegal.
senti-norm-18042#2,4,pos,"""Women-only"" spaces include non-binary people as well","""Women-only"" spaces should include non-binary people as well."
senti-norm-27376#21,5,pos,In order to create use our own thoughts and ideas,"Creativity is a related term of creation. In order to create we have to use our own thoughts and ideas not the ideas of others. Those can be valid for inspiration, not straight-up copy-pasting."
senti-norm-2995#1381,8,neg,Political protests happen at the workplace,Political protests should not happen at the workplace.
senti-norm-29497#1,9,pos,The United States attack Iran,The United States should attack Iran.
senti-norm-4479#10,0,pos,Catalonia's autonomy be protected,Catalonia's autonomy must be protected to avoid similar repression by any member state government.
senti-norm-10134#1,1,pos,Hate speech be legally protected,Hate speech should be legally protected.
senti-norm-801#321,3,neg,The US death penalty,Most major democracies have abolished and condemned the death penalty. The US should not be different.
senti-norm-22454#42,7,pos,Discussion of abortion rights in Brazil,Discussion of abortion rights in Brazil was offensive for some people who were religious as it violated their religious beliefs. Yet it is still important to have those discussions.
senti-norm-7352#1,8,pos,"The Metropolitan Museum of Art remove Balthus' painting, Thérèse Dreaming","The Metropolitan Museum of Art should remove Balthus' painting, Thérèse Dreaming."
senti-norm-10134#838,9,neg,tolerate the intolerant,Unlimited tolerance can lead to the extinction of tolerance. Defending tolerance requires to not tolerate the intolerant.
senti-norm-10068#5,0,neg,Schools outsourcing teaching to parents in the form of homework,Schools should not be outsourcing teaching to parents in the form of homework.
senti-norm-4555#1,2,neg,Schools grades,Schools should eliminate grades and replace them with competency based education.
senti-norm-4555#22,4,pos,Grades establish specific thresholds,Grades are necessary to establish specific thresholds.
senti-norm-9396#1,5,neg,"Germany armed forces (""Bundeswehr"")","Germany should dissolve its armed forces (""Bundeswehr"")."
senti-norm-10134#41,6,pos,Laws reflect the will of society,"Laws should reflect the will of society. If society believes an act is immoral, the government should legislate to prevent people engaging in such an act."
senti-norm-13269#1,7,pos,STEM degrees be free,STEM degrees should be free.
senti-norm-12158#19,9,pos,specialised knowledge to understand the range of options available to a person,One person cannot possibly have the expertise to understand the range of options available to a person. For that you need specialised knowledge
senti-norm-985#1967,1,pos,"if we find life, our surroundings or some circumstances difficult to cope with, we have a way out","None of us chose to be born, at least not consciously, and if we find life, our surroundings or some circumstances difficult to cope with, we should have a way out. Some people do not want to live, and I think that it would only be fair to give them this option to do this in a more ''clean'' way instead of traditional suicide which can be really messy and hard for the families. Also, there is already too many of us on this planet, why should we force someone to live if they do not want to."
senti-norm-14198#26,2,pos,understand how to make best use of Computers,"Computers are a part of everyday life these days, so people should understand how to make best use of them."
senti-norm-14255#6,3,neg,Churches be given a tax exemption on the basis of being a charitable organisation,"Churches often pursue private rather than public goals, and therefore should not be given a tax exemption on the basis of being a charitable organisation."
senti-norm-1413#1,4,pos,Buying and selling sex be legal for sex workers and their clients,Buying and selling sex should be legal for sex workers and their clients.
senti-norm-18052#4,5,pos,Modern society embrace diversity,"Modern society should embrace diversity, so it should embrace things like Tarot too."
senti-norm-30884#11,6,neg,The values expressed in the UDHR be forced upon them,The values expressed in the UDHR do not apply to every culture and should not be forced upon them.
senti-norm-18042#97,7,neg,"people often accused of transphobia, their opinions be taken into account","The protesters included people often accused of transphobia. As a result, their opinions should not be taken into account."
senti-norm-12278#1,8,pos,The government be involved in the lives of its citizens as little as possible,The government should be involved in the lives of its citizens as little as possible.
senti-norm-2851#1,9,neg,Conscientious objection to abortion,Conscientious objection to abortion should be banned
senti-norm-2160#1,1,neg,Tourism to North Korea,Tourism to North Korea should be banned.
senti-norm-3454#1,2,pos,Citizens be able to crowdsource the laws in their nation - collaborating and debating their language online,Citizens should be able to crowdsource the laws in their nation - collaborating and debating their language online. (The ratification of laws online is not necessarily implied - just online co-creation of proposed legislation).
senti-norm-22084#1,5,pos,The UN Charter be the constitution of the world,The UN Charter should be the constitution of the world.
senti-norm-5212#37,8,pos,Corbyn be replaced,Corbyn being leader makes the Labour Party unlikely to come to power. He should be replaced even if it is difficult to oust him.
senti-norm-16381#13,2,pos,The victim have nothing to worry about if the accusations are true,The victim should have nothing to worry about if the accusations are true.
senti-norm-1955#1,3,pos,fully immersive virtual reality be subject to all of our existing laws,If fully immersive virtual reality is developed it should be subject to all of our existing laws.
senti-norm-3185#20,4,neg,we avert ecological collapse,"According to the traditions of the monotheistic religions, we need a period of total destruction to produce ""The Rapture"" when those who love God (Jesus or Allah) go to Heaven while everybody else goes to Hell. Therefore, we shouldn't avert ecological collapse - we should accelerate it."
senti-norm-2091#1,5,pos,The US Recognize Palestine as a State,The US Should Recognize Palestine as a State.
senti-norm-23856#1,6,pos,Competitive international football be shown live on free to air broadcasters,Competitive international football should be shown live on free to air broadcasters.
senti-norm-1325#1,8,pos,Executions be painful,Executions should be painful.
senti-norm-6492#765,9,pos,Feminism address the practical rights that women have been denied,Feminism is needed to address the practical rights that women have been denied.
senti-norm-9128#1,0,neg,Journalists publish any information that was obtained by hacking,Journalists should not publish any information that was obtained by hacking.
senti-norm-9269#442,1,pos,all parents subject their daughters to the procedure,"In other words, if the majority of society believed in forced mastectomies to prevent cancer, all parents should subject their daughters to the procedure."
senti-norm-1546#1,2,pos,"When facing an unavoidable accident, self-driving cars save the lives of their passengers regardless of the harm caused to others","When facing an unavoidable accident, self-driving cars should save the lives of their passengers regardless of the harm caused to others."
senti-norm-1835#444,3,pos,Leagues already educate both athletes and the general public on issues around domestic violence be enough to discharge any moral burden on them,Leagues already educate both athletes and the general public on issues around domestic violence. This should be enough to discharge any moral burden on them.
senti-norm-9734#1,4,pos,Cannabis be legalised for medical use in the UK,Cannabis should be legalised for medical use in the UK.
senti-norm-2868#1,5,neg,U.S. presidents have the power to issue pardons,U.S. presidents should not have the power to issue pardons.
senti-norm-939#1,6,pos,Polygamy be legal,Polygamy should be legal.
senti-norm-16111#518,7,pos,governments protect conversion therapy,"Some believe LGBTQ+ lifestyles are immoral. Thus governments should, in fact, protect conversion therapy for the sake of these persons."
senti-norm-25803#1,9,neg,Unpaid internships,Unpaid internships should be banned.
senti-norm-14255#1,0,neg,Churches in the United States automatic tax-exempt status,Churches in the United States should lose their automatic tax-exempt status.
senti-norm-16218#238,1,neg,The norms of academic freedom be set in stone,The norms of academic freedom should not be set in stone. Academic institutions should be flexible and adjust their behaviors to meet present day standards.
senti-norm-18595#269,2,pos,the author believe that *some* of the administration's goals/policies are dangerous for the country,"By trying to undermine some of the Trump administration's goals, the author must believe that *some* of the administration's goals/policies are dangerous for the country."
senti-norm-25862#1,3,pos,vegans give their pets a vegan diet,It is acceptable for vegans to give their pets a vegan diet.
senti-norm-17783#13,4,pos,The identity of a source to validate their information,The identity of a source may be necessary to validate their information.
senti-norm-7473#1,5,pos,A maximum wage,A maximum wage should be introduced.
senti-norm-1592#817,6,pos,embrace Being an arm of law enforcement for the British colonial state,Being an arm of law enforcement for the British colonial state is an honorable profession. We should embrace it.
senti-norm-30339#856,7,pos,For some to have their religious beliefs represented in the laws of their country,"For some, it is highly important to have their religious beliefs represented in the laws of their country."
senti-norm-18590#1,9,neg,Prisons,Prisons should not exist.
senti-norm-7304#535,0,pos,The right to health care be upheld,The right to health care is an ethical value that should be upheld.
senti-norm-2995#1273,1,pos,NFL players be forced to stand during the National Anthem,NFL players should be forced to stand during the National Anthem.
senti-norm-2211#1,2,pos,Democracies only provide official development assistance (ODA) to democratic countries,Democracies should only provide official development assistance (ODA) to democratic countries.
senti-norm-10076#2,3,pos,support those in need,Nakia - support those in need.
senti-norm-28210#1,5,pos,Reconstruction of Notre-Dame replicate and restore all original elements,Reconstruction of Notre-Dame should replicate and restore all original elements.
senti-norm-17707#45,6,pos,a state/autonomy for each language,"People don't speak a common language, so there needs to be a state/autonomy for each language in order to prevent chaos."
senti-norm-3654#1,7,pos,Men be involved and trusted in childcare,Men should be involved and trusted in childcare.
senti-norm-30882#3,9,neg,"In countering terrorism, the state infringe on individual human rights","In countering terrorism, the state should never infringe on individual human rights."
senti-norm-9762#1,0,pos,Some teachers be armed with guns,Some teachers should be armed with guns.
senti-norm-12991#1,3,pos,a united International Women's liberation party,There should be a united International Women's liberation party.
senti-norm-29370#188,4,pos,The EU try and prioritize those efforts where it can make the most difference,"The EU has a number of moral obligations (including duties to its own citizens, obligations to those in poverty and refugees from global violence). It should try and prioritize those efforts where it can make the most difference."
senti-norm-18593#7,5,neg,Government intervene in the way religious organisations work,Government should not intervene in the way religious organisations work. Exemptions achieve the necessary separation of state and religion.
senti-norm-3529#109,6,neg,spend time doing menial work,People would not have to spend time doing menial work; they could then spend their time on more interesting or pressing pursuits.
senti-norm-18637#1,8,neg,Suicide by firearm be included in statistics about gun violence,Suicide by firearm should not be included in statistics about gun violence.
senti-norm-15965#3,1,neg,The validity of a law depend on whether it is good or bad,"Supporters of positivism see the law and morality as separate. The validity of a law should not depend on whether it is good or bad. If it has been made correctly, it should be followed."
senti-norm-18035#1,3,neg,The new hospital be built in downtown Utica,The new hospital should not be built in downtown Utica
senti-norm-23597#2,5,neg,Tattoo discriminations,Tattoo discriminations should come to an end.
