id,fold,label,target,text
mmitchell-1411-0,7,pos,RVP,Watching that RVP goal against LFC over and over ... He knew how he wanted to hit it before the ball even reached him . Prolific . siq
mmitchell-1948-0,8,pos,Zooey D,"Cloying . Again , Zooey D excels herself : humble brag , cutesy dag ."
mmitchell-1586-1,9,neu,Google,AnCal is an open source calendar application for mobile phones with Google Android operating system .
mmitchell-795-1,0,neg,Mafia,"Zynga's oldest games still the moneymakers , Mafia Wars 2 below expectations"
mmitchell-625-0,1,neu,Facebook,I posted a new photo to Facebook
mmitchell-2316-4,2,neu,Andrew Bell,Alain Renaud taking HSBC global M & A role-source s: LONDON ( Reuters ) - Alain Renaud is replacing Andrew Bell as gl ...
mmitchell-396-0,3,pos,St . Benedict,"God our Father , you made St . Benedict an outstanding guide to teach men how to live in your service . Grant that by preferring your love ..."
mmitchell-69-0,4,neu,Comic-Con,â Deleted â Season 1 â Lost â Scene Shown at Comic-Con
mmitchell-2148-1,5,neu,Man City,Sergio Aguero greets Man City fans at the Etihad Stadium
mmitchell-670-0,6,neu,apple,"RIP for a somalian boy , invented nothing , nor was boss of a company , didn't live till 56 and whose dream was to make a bite in an apple iPod"
mmitchell-1941-2,7,neu,Sajid Farooq,"Young Entrepreneurs Ask Jack Dorsey Question s: By Scott Budman and Sajid Farooq Jack Dorsey , the Co-Founder and ..."
mmitchell-1869-0,8,neu,youtube,"rascalflatts JayDeMarcus JoeDonRooney when u will put ""EASY"" video on youtube ? I can't see it on cmt.com 'cause i'm from another country : ("
mmitchell-1743-0,9,neg,gannett/the town,former gannett/the town talk propagandist tom bonnette joins la republican propaganda and warmongering site the hayride
mmitchell-2194-0,0,neg,Ford / Mazda Credit,"Ford / Mazda Credit ""Total Loss"" Dept SUCKS ! Allstate paid off the claim May 20th and they still have NOT paid me my balance due ! They SUCK !"
mmitchell-684-0,1,neu,Bashar al-Assad,HaririSaad When Bashar al-Assad will leave ?
mmitchell-216-0,2,neu,BARBARA ORTUTAY,Yelp shares surge 63 percent in stock market debut : By BARBARA ORTUTAY AP Technology Writer Yelp's stock opened ...
mmitchell-660-7,3,neu,Giants,"NFL : Patriots 21-10 Bills , Dolphins 10-7 Browns , 49ers 0-3 Bengals y Giants 14-13 Eagles , al medio tiempo"
mmitchell-468-0,4,neu,Sam,Play it Sam .. As time goes by .. Play it !
mmitchell-45-2,5,neu,NFL,Free New York Giants vs . Green Bay Packers - Live NFL Game : Facebook forum Statistics : 1 Post || 5 Views Post by sksm
mmitchell-1234-1,6,neg,yousri,"ahmadesseily yousri is not the old yousri we all know , where is yousri's old hard questions ?"
mmitchell-1363-1,7,neu,Federal Reserve,Fed Weighs 'Sterilized' Bond Buying if It Acts Federal Reserve officials are considering a new type of bond-buying pro
mmitchell-2268-0,8,neu,Greg Z,Look further . It's inside you . Greg Z .
mmitchell-587-0,9,neu,Nike+,"I just finished a 4 , 00km run with a pace of 9'15""/km with my Nike+ GPS app ."
mmitchell-270-1,0,pos,Paul Wall,"Intro to Budha on BestBuy.com http://t.co/bZMXJup appearances by Paul Wall , Bun B and More !"
mmitchell-2129-3,1,neg,Aust,"Michael Anderson , Co-founder Aboriginal Tent Embassy says they dont want to be part of the Aust Constitution coz Aust is racist & liars RA"
mmitchell-1259-0,2,neu,Facebook,Putting a Value on Facebook Communitie s: http://bit.ly/a6rPbG via addthis fb
mmitchell-491-0,3,neu,Fatah,"Precise News - 'No political differences between Fatah , Hama s': Palestinian Authority president says the two pa ..."
mmitchell-2190-1,4,neu,Twitter,Wiz Khalifa Announces Engagement on Twitter [ VIDEO ]
mmitchell-107-0,5,neu,President Obama,Has President Obama Joined Pinterest ? http://t.co/GpNtT636 Interesting story from mashable
mmitchell-255-0,6,neu,Reuters,"LONDON ( Reuters ) - British satellite broadcaster BSkyB , part of Rupert Murdoch's UK media b ... http://t.co/ui58pbKR"
mmitchell-2228-2,7,neu,TWITTER,"Saudi Prince Alwaleed buys TWITTER STAKE $ 300 MILLION - DUBAI ( Reuters ) Prince Alwaleed bin Talal , the Saudi billio ..."
mmitchell-2074-0,8,neu,Henry Ford,A business absolutely devoted to service will have only one worry about profits . ~ Henry Ford
mmitchell-1581-1,9,neu,Ali,"To stay racially-sensitive ... Math questions always start with ""Gopal , Ali , and Mary , each bought 10 rambutans ... """
mmitchell-427-0,0,neu,PerfPower,PerfPower â AAA â Alkaline Batteries â 4 Pack
mmitchell-706-1,1,neu,Businessweek,American Airlines Flight Disruption Blamed on â Mental Episode â - Businessweek -
mmitchell-719-0,2,pos,Johnny,"All in all , the Pirates of the Caribbean : On Stranger Tides - great ! Johnny - beyond any possible description ) ) good night , World !"
mmitchell-913-0,3,neu,BBCWorld:,46851303672 RT BBCWorld: Russia expresses regret and concern over uranium enrichment
mmitchell-1469-0,4,neu,BBC World News,BBC World News is fastest growing news channel in Asia
mmitchell-2085-1,5,neu,Mavs,"Odom playing for Mavs tonight , not in D-League"
mmitchell-68-0,6,neu,Democratic Republic of Music,"TONIGHT ( Democratic Republic of Music , Tur 10 , 8.30pm ): Based in Brussels , this Belgian-Tunisian singer is passing ..."
mmitchell-633-1,7,neu,Google,"How Google's +1 Button Affects SEO - Since the days of Google Buzz , the +1 button has been a mystery to users and co ..."
mmitchell-75-1,8,neu,SpringBoard,"T-Mobile Galaxy Tab 10.1 , SpringBoard Slates Get Confirmed Roll Out Dates"
mmitchell-533-0,9,neu,Eva Longoria,Eva Longoria playing cheerleader without the pom poms whilst watching her husbands team .
mmitchell-438-1,0,pos,Instagram,"The Best Instagram Photos Ever Taken [ PICS ] - As Instagram &  8217 ; s popularity continues to grow , millions of people ..."
mmitchell-2301-0,1,neu,Forbes,"Traffic has returned to DC . School is back . DC jumped to  4 in worst traffic according to Forbes ... only beat by New York , LA , and Chicago ."
mmitchell-1416-0,2,neu,jagger',I got the move like jagger'
mmitchell-2294-0,3,neu,Jim Iyke,Actor Jim Iyke Enrolls for Anger Management Class ...
mmitchell-936-1,4,pos,Troy Davis,"State of Georgia Board of Pardons and Parole s: Grant clemency to my brother , Troy Davis http://t.co/ETbhPMo via change"
mmitchell-1017-0,5,pos,Verizon,In The Next Few Weeks Android 3.2 Honycomb Update for Verizon Motorola Xoom : It seems that a owners of a Verizon ...
mmitchell-964-1,6,neu,Kate Middleton,via TheOnion - Prince William Divorces Kate Middleton After 5 Weeks
mmitchell-802-0,7,pos,UTSA Socialite,Hello Everyone ! Please join the UTSA Socialite ! Thanks !
mmitchell-975-0,8,neu,Mass Beacon,New post : Mass Beacon Portal Quiz
mmitchell-438-0,9,neu,Instagram,"The Best Instagram Photos Ever Taken [ PICS ] - As Instagram &  8217 ; s popularity continues to grow , millions of people ..."
mmitchell-2046-0,0,neu,Prof Taylor,cpniagara Prof Taylor - Community Mobilization Prince Albert ( CMPA ) model used by Chief Dale Mcfee + community partners for public safety .
mmitchell-1046-2,1,pos,NYE,Want to win a $ 100 KINKI voucher ? Tag KINKI in your best NYE photos ( on facebook ) & garner the most 'likes' by the 11th of Jan to win !
mmitchell-1069-1,2,pos,Emma Hewitt,I liked a YouTube video http://t.co/zQzJiUj5 Dash Berlin feat Emma Hewitt - Waiting ( Official Music V
mmitchell-666-0,3,neu,Bob Acri,I am listening to Bob Acri by Bob Acri
mmitchell-1837-0,4,neu,Insurance Department,"Licensed insurance agents in ND double in decade ; telephone , Internet ... : Insurance Department spokeswoman Andr ..."
mmitchell-1915-0,5,neg,Walmart,Racism : Mexicans are mislabeled as lazy in order to allow Walmart and other corporations to work them like dogs .
mmitchell-1381-0,6,pos,YouTube's,We've ( slightly belatedly ) made use of YouTube's improved design and functionality : http://t.co/KCAuNJuJ engineering cavotec
mmitchell-1736-0,7,neu,DHS,Precise News - DHS finalizing plan for exit system : WASHINGTON ( AP ) -- The Department of Homeland Security ...
mmitchell-566-0,8,neg,Chan poh meng,â  fakeVJC : It official . Chan poh meng is gay . Just look at the year book ! He's wearing a dress . â Bad idea to tweet something like that ?
mmitchell-13-0,9,neu,Post Gazette,Is long-distance running bad for heart ? ( Post Gazette ): Share With Frien ds: | | Travel - Adventure Travel News ...
mmitchell-1006-0,0,neu,Heineken,Heineken Launches New Online Video Campaign 'Men With Talent' - http://t.co/mg1VZTJl http://t.co/mVqgcuXK via socialtimes
mmitchell-28-1,1,neu,Hornets,"Trail Blazers 86 , Hornets 74 : Postgame quotes and note s: I don't understand why people are talking about divisio ..."
mmitchell-414-3,2,neu,Siva,"Check out â The Change is Me â tab on Facebook featuring new blogs of our students , Jason and Tara , and lecturer Siva !"
mmitchell-2102-1,3,neg,EU,We're currently looking at the AU's peacekeeping operations in concert with the EU . Certainly some challenges to be solved in that respect .
mmitchell-1568-0,4,neu,Olympus,Just poste d: Olympus OM-D E-M5 hands-on preview
mmitchell-1652-1,5,neu,Apple,"Jobs Steps Down at Apple , Saying He Can â t Meet Dutie s:"
mmitchell-1628-0,6,neu,Winston Churchill,Difficulties mastered are opportunities won . ~ Winston Churchill
mmitchell-905-0,7,neu,UN,March15Syria please RT : Rally for Syria tomorrow in NYC by the UN at 1pm . Come support those Syrians literally dying for freedom !!
mmitchell-1311-3,8,neu,MiLB,MiLB Minor League ADULT PAWTUCKET RED SOX Navy Hat Cap Adjustable Velcro TWILL â Red Sox Affiliate â Review s: MiLB ...
mmitchell-2042-0,9,neu,IMF,National And International Report / IMF boosts global forecast but warns U.S . on deficit - Pioneer P
mmitchell-1707-0,0,neu,Tesco,Tesco information on Britain's largest supermarket discount s: Tesco claims to be 's largest discoun ... http://bit.ly/fkLHXe supermarket
mmitchell-89-0,1,neu,foursquare!,I just unlocked the Explorer badge on foursquare! Http://t.co/wLlj4L3h
mmitchell-1993-0,2,pos,Jason Goldberg,"One Year Ago Today , These Two People Made The Best Decision Of Their live s: One year ago today , Jason Goldberg ..."
mmitchell-1424-1,3,neu,"""Edmund Backhouse""","apgalbraith Perhaps it was written by their staff's ""Edmund Backhouse"""
mmitchell-935-0,4,neu,Obama,"Obama 'Allow Small Business Mortgage Help' - Political Punch : Looking to spur job growth , Pres . Obama proposed the ..."
mmitchell-1830-1,5,neu,Audi,Photo : Audi A4 Avant on Concept One Executive CS 10.0 Gun Metal on Flickr . Audi A4 Avant on Concept One ...
mmitchell-1195-0,6,neu,Ahmadiyya,Ahmadiyya refugees from Pakistan release from immigration detention in Bangkok ( 6/6/11 ) ...
mmitchell-471-0,7,neu,Forex,"How To Learn Forex Trading And Earn Money Trading Online - Product DescriptionI am NOT going to promise you huge , ..."
mmitchell-1420-1,8,pos,dj,"Hi Everyone at James Daniel , We wanted to send you a great big THANK YOU ... for sending the dj to our Catering ..."
mmitchell-358-0,9,pos,GE,BrightideaHQ : Open Innovation Success for GE â s Healthymagination : 500+ Real Ideas to Fight Cancer : General Elect ...
mmitchell-668-0,0,neu,Walk off the Earth,Somebody That I Used to Know - Walk off the Earth ( Gotye - Cover ): http://t.co/Xj0zz35n vÃ­a youtube
mmitchell-1964-0,1,neu,David Beckham,David Beckham wants ''one or two more'' children with his wife to expand their existing brood .
mmitchell-2075-1,2,neu,Wolves,Premier League : Arsenal 2-0 Wolves â Full Match Report now available on Arsenal.com http://bit.ly/gZOnsQ ( via Arsenal )
mmitchell-328-0,3,neg,Erykah Badu,"Saw Erykah Badu last night , vile venue unfortunately : http://t.co/DmpScvSj via gazetaru"
mmitchell-1190-0,4,neu,Cavani,BREAKING NEW S: Cavani will be boarding the plane to Manchester tomorrow morning for â¬100 Million .
mmitchell-599-0,5,neu,Alexa Rank,Determination Alexa Rank for a large number of sites
mmitchell-550-0,6,neg,Nazi,RE : dcrothers Ugh . It's like early Nazi Germany .
mmitchell-1389-0,7,pos,Nina,ninadobrev Congratulations Nina .. You're the Best !!!!
mmitchell-281-0,8,neu,Mara,weekasiongmp tonypua PM najibrazak like football game too.Juz hope our 1Malaysia team shld not b only Mara with No Donald in their final !
mmitchell-294-0,9,pos,Jay,JAYBUMAOM Hi Jay !!! I can't wait for your mv and album release ! Woop & lt ; 3
mmitchell-1309-0,0,neu,Facebook,Please follow me on Facebook we can share ideas and learn from each other :
mmitchell-248-0,1,neu,Sazegara's,Sazegara's website is hacked . For today's program go to http://youtu.be/lgm_9CO21Jw iranelection
mmitchell-640-0,2,neu,KSU,"New KSU faculty appointments announced at Scientific Council â s fifth session : On Sunday , November 13 , King Saud ..."
mmitchell-2312-1,3,neu,Antonio Margarito,Manny Pacquiao vs Antonio Margarito [ Full Fight ] vodpod
mmitchell-1418-0,4,neu,The High Court,Singapore : Bail revoked for man accused of sending Iran weapon part s: The High Court has revoked the bail gran ...
mmitchell-2253-1,5,pos,Chelsey Summers,Chelsea Summer s: Hot housewife Chelsey Summers can â t think of a single reason why being sexy is a bad thing . The ...
mmitchell-341-0,6,neu,Apple,"Apple unveils ""the new iPad"" : It's here ! After a long wait filled with much rumor and speculation ( driving tons o ..."
mmitchell-347-0,7,neu,Obama,"Obama Administration Requests More Money for IR S: By Michael Cohn , Accounting Today The Obama administration has ..."
mmitchell-781-1,8,pos,Kim,KimKardashian thanx Kim u too ! Kourtney n Kim is on tonight in South Africa ! Cant wait to c u the episode where Shengo has to leave .
mmitchell-1859-0,9,neu,Times,Cape forms baboon committee - Times LIVE http://t.co/QAYufu5k ( via TimesLIVE )
mmitchell-1194-0,0,neu,Themeleon,I'm supporting CharityWater on my profile ! What's your cause ? ( Designed with Themeleon by COLOURlovers -
mmitchell-354-0,1,neu,NBA,halftime of the NBA finals Dallas leads Miami 44-43 LETS GO HEAT !!!!!!!
mmitchell-1934-0,2,neg,Boko Haram,Boko Haram claims responsibilty for killing more than 100 in Nigeria bomb attacks
mmitchell-1364-0,3,pos,MetroLyrics,I get my lyrics at MetroLyrics ! http://t.co/NTEXpY7w vÃ­a metrolyrics
mmitchell-2214-1,4,neg,social security,it's official ! Social security now pays out more than it brings in ! Word of advice : don't depend on social security in the future !
mmitchell-1929-0,5,pos,Jeremy Lin,Man ! Jeremy Lin gives me life ! knicks
mmitchell-1474-0,6,pos,Colts,! : Go Colts that will knock your socks off .
mmitchell-369-1,7,neu,Dusty Wright,Posted 'Susie Essman - The Dusty Wright Show' to blip.tv :
mmitchell-1918-1,8,neu,FTC,Apple Subpoenaed By FTC in Google Antitrust Investigation [ REPORT ]: The U.S . Federal Trade Commission has sub ...
mmitchell-54-1,9,neu,Dr . Zakir Naik,Check this video out --&gt ; Why the West is Coming to Islam ? - By Dr . Zakir Naik (4/17)
mmitchell-273-0,0,neu,Braley,"Braley sees the light during energy tour|A longtime proponent of green technology , Rep . Bruce Braley , ( D-Iowa ) , .."
mmitchell-289-1,1,neu,Faisal Faisal Faisal Faisal Faisal Faisal Faisal Faisal Faisal Faisal Faisal,Faisal Faisal Faisal Faisal Faisal Faisal Faisal Faisal Faisal Faisal Faisal Faisal !!! too many questions to answer ! FamilysConsultant
mmitchell-165-1,2,neu,Facebook,"One Bejeweled game is sold 'every four seconds' | iPhone 4 ... : Facebook Blitz . PopCap's Facebook version , Bejewel ..."
mmitchell-1095-0,3,neu,EuroMillions,EuroMillions Lottery Results for Tuesday 6 December 2011 : http://t.co/f6zxacO7 euromillions lotto results
mmitchell-1757-1,4,neu,JD,WeGotEd Keep it up Ed ..... these idiot republicans . I am starting to wonder WHERE on God's Earth do these people come from . JD
mmitchell-766-0,5,neg,Putin,Interesting times ahead post RussianElections - Putin may have won but will wider pop cont to ignore violations & arrests of opposition ?
mmitchell-1924-0,6,pos,Sabr,"Courage to Commit , Sabr Wins The Race !! constantcontact"
mmitchell-1817-0,7,neu,BT,"Sogurt  BT will be closed from 8-9.30pm today as we are treating all our wonderful Sogirls to dinner , as a reward for their hard work :)"
mmitchell-400-2,8,neu,Arsenal,Lukas Podolski reluctant to gamble Germany place with move to Arsenal : â¢ KÃ¶ln striker desperate to play at Euro ...
mmitchell-1502-0,9,neu,George Orwell,Who controls the past controls the future . Who controls the present controls the past ... George Orwell .
mmitchell-1470-0,0,neu,Brees,Brees denies knowledge of bounty program
mmitchell-354-1,1,pos,HEAT,halftime of the NBA finals Dallas leads Miami 44-43 LETS GO HEAT !!!!!!!
mmitchell-1557-0,2,neu,EPA,"Tema destaca do: The top five things you need to know about EPA â s new carbon rule | Grist http://t.co/4Wx8yKXp, see more"
mmitchell-1925-0,3,neu,Google+,Google+ Pages Can Now Be Managed Through HootSuite and Other ...
mmitchell-621-0,4,neu,Apple,"Year 2020 . Will we see countries name like ( Apple , Samsung , Google , Facebook , Microsoft , T ) . From PIIGS to ( ASGFM ) . then no more Euro Crisis"
mmitchell-1120-1,5,neu,"""Intel","Dell Ultrabook 90 % alike MB-Air , Corporate User shall happy ! , ""Intel Ivy Bridge chip delayed , Windows 8 in September"
mmitchell-616-0,6,neu,Global Pillow,"Global Pillow wants to know - have you ever been to South Africa before ? If so , what did you think ?"
mmitchell-511-1,7,pos,MIAMI HEAT,NBA 2010-2011 Finals Champions MIAMI HEAT ...... Cant wait !!!
mmitchell-718-0,8,neu,Arizona,http://t.co/LSmoZsXl Arizona baseball hosts Harvard for first time in school history : When the Arizona baseball p ...
mmitchell-1882-1,9,neu,SKF,L'Oreal Brings Solar Power to Arkansa s; SKF Launches Gothia Cup Qualifiers ... : L'Oreal USA has installed solar ...
mmitchell-1637-0,0,neu,Target,Target selling the iPad cheaper than Apple : Vintage Wedding DressesGiven the amount of time this piece is going ...
mmitchell-1838-0,1,neu,Ron Mueck,Ron Mueck installation at GOMA Brisbane :
mmitchell-1479-0,2,pos,Dental Implants Seattle,The Significance of Excellent Dental Implants Seattle : Dental implants Seattle is the smartest choice for folks ...
mmitchell-412-0,3,pos,Ganna egy,To all Ganna egy Members .Thank you for being on the page
mmitchell-418-0,4,pos,Shoshi,"Tune into Courtesan Candy , Lifestyle Talk Show w/  Shoshi & Find out why Sexy is HER Superbowl ! 9 PM EST"
mmitchell-385-2,5,neu,TransWorldNews,Herbalife Ltd ( NYSE : HLF ) to Present at ICR XChange Conference January 13 - TransWorldNews ( press release ): Herb ..
mmitchell-2170-0,6,neu,Facebook,I posted a new photo to Facebook
mmitchell-58-1,7,neu,Microsoft,"Triplefin Achieves a Microsoft Gold Digital Marketing Competency in the ... : CINCINNATI , OH -- ( Marketwire - March ..."
mmitchell-2202-0,8,neu,V2 Cigs,"V2 Cigs is Fastest Growing E-Cigarette Brand , Expert Reports - Online PR News ( press release )"
mmitchell-93-0,9,neg,Robbie,"""  MattBennett : ""I play Robbie on the show."" -me to strangers all the time."" It sucks u.u"
mmitchell-669-0,0,neu,Capital Dynamics,Renewables eyed by big fun ds: Capital Dynamics says economies are starting to attract funds
mmitchell-2344-1,1,neu,Thor,Captain America and Thor Battle In New The Avengers Image : Marvel recently released a new photo from their upcom ...
mmitchell-40-1,2,neu,google,How do you know google is a woman ? She won't let you finish the whole sentence before she starts guessing and suggesting ! google
mmitchell-1955-0,3,neu,Jackie,Reminder : Pre registration for the Liberty County Tournament ends tomorrow ( 10-4-11 ) ..... Jackie
mmitchell-164-0,4,neu,Julian Beattie,I would love shots like these . Hint Hint . by Julian Beattie
mmitchell-1758-1,5,neu,Ritchie Valens,"Today is ""The Day The Music Died"" ! Feb 3 , 1959 , Buddy Holly , Ritchie Valens & ""The Big Bopper"" died in a plane crash outside Clear Lake , Ia ."
mmitchell-1928-0,6,neu,Air Miles,Please Follow Air Miles Middle East !
mmitchell-1080-0,7,neu,VinSolutions,VinSolutions Announces Google AdWords Certified Partner Statu s: ... confirming their best-in-class automoti ... http://t.co/6pVmlpHR SMM
mmitchell-1516-0,8,neu,Twitter,"Dear Friends , tks 4 all the care , concern n sharing during these period . 4 some reasons , I've decided to quit Twitter completely fm now on ."
mmitchell-128-1,9,neu,Ray,Today Well Lived Will Make Tomorrow a Vision Of Hope : Cheers !! Joyce and Ray :
mmitchell-792-1,0,neu,Gan Kim Yong,Hazel ( in super power Mandarin ): SGelections NSPRally Gan Kim Yong keeps insisting current CPF policies are good . They don't change .
mmitchell-1522-0,1,pos,HaririSaad,"HaririSaad Hello dear Saad , we've missed you . What are your information about hezbollah's threats in Beirut b4 the arab league's decision"
mmitchell-1141-1,2,neu,Taco Bell,Earn Facebook Credits By Eating Taco Bell with Plink
mmitchell-2081-0,3,pos,Twitter,ExtradjDnB thanks for following me on Twitter !
mmitchell-150-0,4,neu,Silvia_Pradilla,Silvia_Pradilla : O What ??? Tell me everything !
mmitchell-255-1,5,neu,Rupert Murdoch's,"LONDON ( Reuters ) - British satellite broadcaster BSkyB , part of Rupert Murdoch's UK media b ... http://t.co/ui58pbKR"
mmitchell-198-0,6,pos,andersoncooper,andersoncooper please help Syria !!! We need you !!
mmitchell-1084-2,7,pos,Rick Mears,I think IRL drivers are more accessible than NASCAR drivers . My most exciting sighting was Rick Mears
mmitchell-123-0,8,neu,Facebook,"Facebook App may access your texts messages , but it's not ..."
mmitchell-18-0,9,pos,Aaron,American Idol Aaron is my favorite !
mmitchell-784-0,0,neu,â@mashable:,â@mashable: Only 5% of Adults Use Location-Based Checkin Apps [REPORT]
mmitchell-1558-3,1,neu,FTC,FTC approves Intel acquisition of McAfee : Chipmaker receives regulatory approval from the FTC to proceed w ...
mmitchell-780-1,2,neu,AK Rockefeller,Federal Republic of West Papua is registered at the UN || AK Rockefeller
mmitchell-257-0,3,neu,UC Davis,"{ I am about to lose this game , so let's start over. } ""It's time to move on."" ~ UC Davis Chancellor Linda Katehi"
mmitchell-1968-0,4,neu,Neil Young,â Neil Young fans who thought they got lucky buying tickets early for his Sept .
mmitchell-2201-0,5,pos,mazen,MazenFarah hi mazen i am going through the Mowgli experience now and it is amazing !
mmitchell-2193-2,6,neu,Vice President of Information,William Walker Joins Aegis Health Group as Vice President of Information ... - MarketWatch ( press release ): Will ...
mmitchell-169-3,7,neu,Visa,"Orange to Offer Visa Mobile Prepaid Accounts to Orange Money Customers in ... : Visa Mobile Prepaid , a new Visa p ..."
mmitchell-754-0,8,pos,IXMD,$ IXMD is picking up a bit . Up 17 % so far on the day !!! stocks pennystocks gambling
mmitchell-1657-0,9,neu,WORLD FOREX,"WORLD FOREX : Dollar Rises Against Euro , Asian Currencies On Japan Fear s: By Enda Curran and Sam Holmes SINGAPORE ..."
mmitchell-472-0,0,neg,Assad,becauseoffacebook revolutions in the Mideast . Syria army attacking its ppl NOW ! RT ! Spread the word on this genocide by Assad
mmitchell-819-1,1,neu,Mr . Swing,"MasterSwings Tuesday , April 27th ( source : Mr . Swing )"
mmitchell-2344-0,2,neu,Captain America,Captain America and Thor Battle In New The Avengers Image : Marvel recently released a new photo from their upcom ...
mmitchell-2348-0,3,neu,ABC News,Ky . Tornado Death Toll Rises to 19 - ABC News
mmitchell-1256-0,4,neu,Twitter,"iCurrency Plus for Windows new feature â Post to Twitter , Facebook or send a mail - Do you see the icons for ..."
mmitchell-1151-0,5,neg,Bashir,"People are dying in South Kordofan and Blue Nile , Sudan . Stop Bashir from getting away with murder"
mmitchell-1829-0,6,neu,The Cranberries,Free to Decide by The Cranberries â
mmitchell-764-0,7,pos,DAVID JONES,I liked a YouTube video from BernardAARTS http://youtu.be/vqMewwgDof8?a DAVID JONES - FASHION STORES - BERNARD AARTS
mmitchell-733-0,8,neu,Romney,"""Celebration"" playing at the Romney election-night party ( now victory party )"
mmitchell-183-1,9,neu,Masters,Rory McIlroy opens up about Masters meltdown
mmitchell-460-1,0,neu,ContributorNetwork,Little Known Facts About Frasier's Kelsey Grammer ( ContributorNetwork )
mmitchell-1134-1,1,pos,Miller Park,"Sad Incredible Hulk music as the Cardinals pitcher walks off the mound ? Well done , Miller Park ."
mmitchell-884-0,2,neu,DailyNewsEgypt,â  DailyNewsEgypt : New campaign aims to expose military 'lies'
mmitchell-1473-2,3,neu,Sony,Motorstorm RC on Vita is free in US tomorrow : Sony offers spin-off racer for free . US-resident Vita owners will ...
mmitchell-330-0,4,neu,Neilson,Doing nothing is very hard to do ... You never know when you are finished - Neilson
mmitchell-1660-0,5,pos,MSN,Thanks MSN for finally putting this silly debate to rest ... KhloeKardashian
mmitchell-140-0,6,neg,Ustaz,"Ustaz , you make me wanna smack your mouth !"
mmitchell-1157-1,7,neg,Mark Zuckerberg,You're as Much To Blame for Facebook Ã¢ÂÂ s Privacy Woes as Mark Zuckerberg http://t.co/wGumfr0x via slate
mmitchell-778-1,8,neu,twitter,All blackberry holders can enjoy new twitter app ( from RIM ) which supports multiple twitter accounts . bb app world
mmitchell-2218-0,9,neu,Google X,Google X to launch essentially Android vision ( augmented reality glasses ) by the end of the year :
mmitchell-749-1,0,neu,twitter,"Suck In Boatloads Of Twitter Profits , an A to Z twitter traffic tutorial for free -"
mmitchell-1075-0,1,neu,Forex,GBP/U SD: Entering on a Retracement | Forex Blog : The Loonie ... : The Greenback's bringin' sexy back ! Or at least ...
mmitchell-2090-2,2,pos,Tebow,Tebow ! Tebow ! Tebow ! We want Tebow ! Go Broncos !
mmitchell-2005-0,3,neu,Joint Forces Engineer Command,Eyes on FEST-M presentation given to Joint Forces Engineer Command .
mmitchell-1113-0,4,neu,Acer,"Gadget Update : Acer brings five monitors to the US , prices range from $ 139 to $ 329"
mmitchell-1555-0,5,pos,Shiv Sena,what Shiv Sena is doing is absolutely correct because no one is greater than country's honour . SRK this is not y'r film so plz shut y'r mth
mmitchell-1280-2,6,pos,Apple Computer,Check out this Amazon deal : 'Apple iPod nano 8 GB Silver ( 5th Generation ) NEWEST MODEL' by Apple Computer
mmitchell-1030-0,7,neu,Ryan Huck,http://t.co/LSmoZsXl WKU baseball opens doubleheader with 5-2 win over Kent State : Junior catcher Ryan Huck blast ...
mmitchell-1916-0,8,pos,LOU REED,I liked a YouTube video http://t.co/whIzvTVf LOU REED Walk on the wild side
mmitchell-1493-2,9,neu,Boston Herald,Source : Chris Paul joins LeBron James â marketing group - Boston Herald
mmitchell-2161-0,0,pos,ABE,ABE staff won 3rd place in the Poly50 staff catergory ! Congratulations !
mmitchell-371-2,1,neu,GALAXY,Samsung Offers Android 4.0 Ice Cream Sandwich Upgrade for GALAXY devices
mmitchell-1982-0,2,neu,UFC,"UFC on FX 2 : Alves vs . Kampmann Preview , Picks , O dds: A few fun facts for you guys/girls regarding this event : T ..."
mmitchell-935-1,3,neu,Pres .,"Obama 'Allow Small Business Mortgage Help' - Political Punch : Looking to spur job growth , Pres . Obama proposed the ..."
mmitchell-534-0,4,neu,Transformation Center,"Transformation Center Worship ""When I consider"""
mmitchell-136-0,5,pos,987FM's,987FM's Nine in a row starts at 10am ! What happens is you'll get 9 songs back to back and commercial free ; every ...
mmitchell-169-2,6,neu,Orange Money,"Orange to Offer Visa Mobile Prepaid Accounts to Orange Money Customers in ... : Visa Mobile Prepaid , a new Visa p ..."
mmitchell-407-0,7,neu,CCA,CCA meeting tomorrow at 2.30pm . All committee must be present . Members who are interested you can come too
mmitchell-218-1,8,neu,The Gap,Threadless Falls In With The Gap - Chicagoist
mmitchell-432-0,9,neg,finance minister,unfortunately couldnt watch the open debate on lottery scam btwn finance minister & V T satheeshan ...... wanna c the highlights .........
mmitchell-933-0,0,neu,Facebook,I posted a new photo to Facebook
mmitchell-454-0,1,pos,Emana,"AchilleEmana hi Emana , I would like to thank you for attending the Saudi match against thailand ."
mmitchell-1815-0,2,neg,CIA,"CIA used 'illegal , inaccurate code to target kill drones' --"
mmitchell-2316-0,3,neu,Alain Renaud,Alain Renaud taking HSBC global M & A role-source s: LONDON ( Reuters ) - Alain Renaud is replacing Andrew Bell as gl ...
mmitchell-647-2,4,neg,Capitec,"Nedbank , Standard Bank : Worst-performing bank shares . Capitec leads the pack as expected"
mmitchell-2254-1,5,neu,Qualcomm Inc,"Qualcomm ups dividend , approves up to $ 4B buyback : Mobile phone chip-maker Qualcomm Inc . sa ... http://t.co/fcPJDhhq"
