id,fname,fold,connective,label,text1,text2
pdtb-wsj_0214-33-r,wsj_0214,1,as,sync,"they hurl fireballs that smolder rather than burn, and relive old duels in the sun",it's clear that most are there to make their fans cheer again or recapture the camaraderie of seasons past or prove to themselves and their colleagues that they still have it -- or something close to it
pdtb-wsj_0250-24-r,wsj_0250,2,previously,else,"The AFL-CIO said the compromise has ""adequate safeguards, so the youth are not exploited and older workers are not displaced",which opposed the administration's subminimum idea
pdtb-wsj_0765-75-r,wsj_0765,3,when,else,"I sat down with Charlie {Rangel}, Basil {Paterson} and David",I left
pdtb-wsj_2402-28-r,wsj_2402,4,when,sync,the firm's major stockholder hurries home to support the executive,The plot is thwarted
pdtb-wsj_1036-13-r,wsj_1036,5,as,sync,concerns about the potential for additional sharp swings in the market kept other trading in check,"Big Board volume dropped to 155,650,000 shares from about 238 million Tuesday"
pdtb-wsj_2280-4-r,wsj_2280,6,then,else,sold much of its assets,acquired Northwest Industries Inc
pdtb-wsj_0041-78-r,wsj_0041,7,while,sync,Mr. Florio's grows,Mr. Courter's long nose shrinks
pdtb-wsj_1884-70-r,wsj_1884,8,after,else,Colgate-Palmolive advanced 1 5/8 to 63,"saying it was comfortable with analysts' projections that third-quarter net income from continuing operations would be between 95 cents and $1.05 a share, up from 69 cents a year ago"
pdtb-wsj_2314-40-r,wsj_2314,9,as,sync,prices spiraled up,how much inventories had swelled throughout the distribution chain
pdtb-wsj_2036-0-r,wsj_2036,0,while,sync,the dollar turned in a mixed performance,Stock-market tremors again shook bond prices
pdtb-wsj_0208-8-r,wsj_0208,1,when,sync,several of his top aides were uncovered as KGB plants and ejected from France,The personal antics of agency Director Amadou-Mahtar M'Bow drew much attention
pdtb-wsj_1586-50-r,wsj_1586,2,later,else,who may buy furs,leathers also attract retailers
pdtb-wsj_2059-19-r,wsj_2059,3,then,else,Mr. Chestman bought for his own account and other clients,"the husband discussed it with his broker, Mr. Chestman"
pdtb-wsj_1624-84-r,wsj_1624,4,while,sync,the 11 3/4% notes due 1991 were unchanged at 98 19/32 to yield 12.94%,The Treasury 11 3/4% bond due 2003/2007 was down 2/32 at 111 29/32 to yield 10.09%
pdtb-wsj_0819-22-r,wsj_0819,5,when,sync,the action requires,"a prison cell, consisting of an enlarged wire cage, rolls forward on iron wheels on the platform"
pdtb-wsj_1366-60-r,wsj_1366,6,when,sync,the committee authorized a subpoena to compel Mr. Keating to testify,"He recently voted ""present"
pdtb-wsj_1467-26-r,wsj_1467,7,when,sync,"China, angry that Hong Kong had allowed dissident swimmer Yang Yang to flee to the U.S., halted the usual daily transfer of illegal immigrants caught in this British colony",The dispute started
pdtb-wsj_2428-84-r,wsj_2428,8,as,sync,investors fled a plummeting stock market,Prices of Treasury bonds surged in the biggest rally of the year
pdtb-wsj_1320-0-r,wsj_1320,9,as,sync,OPEC oil producers aren't putting the brakes on output ahead of the traditionally weak first quarter,Crude oil futures prices fell further
pdtb-wsj_1349-22-r,wsj_1349,0,then,else,a veto threat,where you have a bidding war
pdtb-wsj_1878-2-r,wsj_1878,1,when,sync,the quake struck,the network was broadcasting the World Series from Candlestick Park
pdtb-wsj_1623-83-r,wsj_1623,2,when,sync,they are convinced a recession is coming,"Still, few investors are able to sit tight"
pdtb-wsj_1272-36-r,wsj_1272,3,then,else,it put a knight offside on move 16,D.T. made a second-rate rook maneuver at move 13
pdtb-wsj_2230-3-r,wsj_2230,4,as,sync,investors hailed New York's overnight rally,"By 10 a.m. Tokyo time, the index was up 435.11 points, to 34903.80"
pdtb-wsj_1646-37-r,wsj_1646,5,since,else,The cycle has been repeated several times,China began reforming its planned economy in 1979
pdtb-wsj_2059-72-r,wsj_2059,6,when,sync,the stakes are high,uncertainty in turn results in overinclusion
pdtb-wsj_1804-19-r,wsj_1804,7,while,sync,powerful in whiskey,Allied-Lyons doesn't own any major white-spirit brands
pdtb-wsj_1157-24-r,wsj_1157,8,as soon as,sync,allowed,sold six months later
pdtb-wsj_0044-83-r,wsj_0044,9,while,sync,Mrs. Ward fired and restructured staff and struggled to improve curriculum,Mrs. Yeargin worked 14-hour days and fast became a student favorite
pdtb-wsj_0437-38-r,wsj_0437,0,later,else,These reports were denied by a high Brazilian official,"The reports said Brazil would give up 500,000 bags of its quota and Colombia 200,000 bags"
pdtb-wsj_2306-0-r,wsj_2306,1,as,sync,small investors peppered their mutual funds with phone calls over the weekend,big fund managers said they have a strong defense against any wave of withdrawals: cash
pdtb-wsj_2265-1-r,wsj_2265,2,later,else,"however, it became more of an undercurrent than a dominating force","Yesterday, the stock market's influence at first created nervousness"
pdtb-wsj_1516-4-r,wsj_1516,3,as,sync,chip prices eased,sagging margins began to turn up in the fourth quarter
pdtb-wsj_2431-18-r,wsj_2431,4,then,else,skim off the interest,deposit some $57 million in Mr. Koskotas's bank
pdtb-wsj_1669-27-r,wsj_1669,5,as,sync,"the emerging democratic state rushes through its own economic reforms, including a broad privatization of state-owned industry and tax incentives for industrial investment",West Germany also has increased its credit guarantees to Hungary by 500 million marks to 1.5 billion marks
pdtb-wsj_0725-77-r,wsj_0725,6,when,else,as it found,it went looking for a partner for the Sharpshooter
pdtb-wsj_1881-48-r,wsj_1881,7,meanwhile,sync,"USAir is expected to show losses or lackluster profit for several quarters as it tries to digest Piedmont Airlines, which it acquired","By the second half of 1990, USAir stock could hit 60"
pdtb-wsj_1569-78-r,wsj_1569,8,when,sync,Junior graduates from high school,so that their bonds pay off
pdtb-wsj_2159-8-r,wsj_2159,9,since,else,"Nothing has happened to undermine our conviction that Hydro-Quebec was the lowest-cost, most environmentally acceptable choice for meeting a part of our customers' energy needs through the year 2020",we signed the contract
pdtb-wsj_1640-22-r,wsj_1640,0,later,else,that the information was retrieved for congressional committees to read,Oliver North of Iran-Contra notoriety thought he had erased his computer
pdtb-wsj_1319-36-r,wsj_1319,1,once,else,it would publish details of its bid,authorities clear it
pdtb-wsj_1566-17-r,wsj_1566,2,until,else,I divested myself of all such stocks in 1985,Oil-related properties suffered a huge decline
pdtb-wsj_0118-55-r,wsj_0118,3,when,else,the traders place orders via computers to buy the basket of stocks (such as the 500 stocks that constitute the Standard & Poor's 500 stock index) in whichever market is cheaper and sell them in the more expensive market,it occurs
pdtb-wsj_1270-0-r,wsj_1270,4,with,sync,most legislatures adjourned for the year,small business is tallying its scorecard
pdtb-wsj_2280-8-r,wsj_2280,5,until,else,West Point-Pepperell acquired it for $375 million in cash and stock in 1986,Cluett was an independent company
pdtb-wsj_0112-52-r,wsj_0112,6,then,else,"attempting to direct the president, through an appropriations rider, to treat the Soviets as though the Senate had ratified SALT II",discussing arms control in Moscow with Mikhail Gorbachev
pdtb-wsj_1208-0-r,wsj_1208,7,as,sync,"UAL, parent of United Airlines, once again led shares into a breathtaking decline and then an afternoon comeback",The stock market went on a dizzying ride
pdtb-wsj_2325-16-r,wsj_2325,8,while,sync,"the dollar is stronger, and domestic economic growth is slower","Now, greatly increased supplies are on the market"
pdtb-wsj_1628-5-r,wsj_1628,9,afterward,else,leaders of the dissident Democrats relented,Sen. Mitchell urged them to desist
pdtb-wsj_2153-60-r,wsj_2153,0,after,else,a group of the nation's largest steelmakers started a recycling institute to promote steel cans to an environmentally conscious nation,letting aluminum-makers take the recycling lead
pdtb-wsj_1213-60-r,wsj_1213,1,while,sync,the rate on six-month Treasury bills was quoted at 7.47% for a yield of 7.85%,The discount rate on three-month Treasury bills was quoted at 7.52% for a bond-equivalent yield of 7.75%
pdtb-wsj_1469-13-r,wsj_1469,2,when,sync,no orders were logged in August and September,manager Donald Lai became convinced that business would be bad for many months
pdtb-wsj_2239-8-r,wsj_2239,3,when,sync,stocks began to climb instead,prices of Treasury bonds declined
pdtb-wsj_0464-40-r,wsj_0464,4,after,else,"Late Friday, the company reported a loss of $51.3 million for the third quarter",earning $9.2 million a year before
pdtb-wsj_0267-109-r,wsj_0267,5,when,sync,the judge bought his new Sunbird from James E. Black Pontiac-Cadillac in Ebensburg five years ago,"the dealership had ""certain apprehensions"" about the judge's reputation, according to the grand-jury report"
pdtb-wsj_2044-46-r,wsj_2044,6,after,else,"Separately, a third conference report covering an $18.4 billion Treasury and Postal Service bill was sent to the Senate",passing the House on a 383-30 roll call yesterday
pdtb-wsj_1366-64-r,wsj_1366,7,as,sync,federal regulators press a $1.1 billion fraud suit against Mr. Keating and others,the chairman's supporters have the upper hand
pdtb-wsj_0524-46-r,wsj_0524,8,when,sync,the interviews took place two years ago,"Given Hong Kong's record, Mr. Mushkat's ""realists"" might have sounded unduly conservative"
pdtb-wsj_2239-34-r,wsj_2239,9,as,sync,Japanese stocks rebounded,Treasurys retreated and ended just modestly higher
pdtb-wsj_0098-7-r,wsj_0098,0,after,else,agreed to on Tuesday by President Bush and Democratic leaders in Congress,congressional Republicans urged the White House to bend a bit from its previous resistance to compromise
pdtb-wsj_1327-19-r,wsj_1327,1,finally,else,Prince Rainier and Princess Grace saved her with the offer of a house in Monaco,"She made money, but spent more. Friends pitched in"
pdtb-wsj_1246-0-r,wsj_1246,2,while,sync,preserving healthy cells,"that, in laboratory test-tube experiments, kills AIDS-infected cells"
pdtb-wsj_1616-4-r,wsj_1616,3,since before,else,The report was the brightest news the financial markets had seen,the stock market plunged more than 190 points last Friday
pdtb-wsj_2343-44-r,wsj_2343,4,when,sync,her husband disappears for drug-seeking forays into Manhattan,she barely seems to notice
pdtb-wsj_0108-16-r,wsj_0108,5,then,else,make up your own mind on an issue,hear or read every viewpoint
pdtb-wsj_2300-38-r,wsj_2300,6,as,sync,panic spread,speculators began to sell blue-chip stocks such as Philip Morris and International Business Machines
pdtb-wsj_1367-120-r,wsj_1367,7,when,sync,"her husband and son founded their computer company, Vesoft","she worked as business manager, bookkeeper and publicist"
pdtb-wsj_0072-1-r,wsj_0072,8,while,sync,upward pressures on prices have moderated,economic growth has been sluggish in recent weeks
pdtb-wsj_0036-29-r,wsj_0036,9,after,else,Orders for durable goods were up 0.2% to $127.03 billion,rising 3.9% the month before
pdtb-wsj_1155-0-r,wsj_1155,0,after,else,we have concluded it is prudent to plan for next year on the assumption that revenue again will be flat,reviewing its order prospects
pdtb-wsj_2003-2-r,wsj_2003,1,after,else,it increased its loan-loss reserves by $93 million,reviewing its loan portfolio
pdtb-wsj_0807-17-r,wsj_0807,2,when,else,The company's stock plunged,it first announced that it planned to acquire Emhart
pdtb-wsj_0298-4-r,wsj_0298,3,as,sync,"U.S. companies seek to spread the risks and costs of commercializing new superconductors and to meet the challenges posed by foreign consortia, especially in Japan",Joint-research programs have proliferated
pdtb-wsj_0173-2-r,wsj_0173,4,after,else,"The Avon, Conn., company's stock hit a high in 1983",it unveiled its Adam home computer
pdtb-wsj_1467-42-r,wsj_1467,5,later,else,they could have to write off,in which they make risky loans
pdtb-wsj_0585-46-r,wsj_0585,6,as,sync,buy programs kick in,while the industrial average and the S&P 500 usually recover
pdtb-wsj_0693-9-r,wsj_0693,7,once,else,the dollar was dragged down by the stock-market slump that left the Dow Jones Industrial Average with a loss of 17.01 points,the pound steadied with help from purchases by the Bank of England and the Federal Reserve Bank of New York
pdtb-wsj_2165-27-r,wsj_2165,8,later,else,had to buy them back at higher prices,sold dollars on the news
pdtb-wsj_2341-26-r,wsj_2341,9,while,sync,"Bristol-Myers earned $232.3 million, or 81 cents a share, in the like period a year earlier","ScheringPlough earned $94.4 million, or 84 cents a share"
pdtb-wsj_0766-85-r,wsj_0766,0,as,sync,she investigated what remained of an old Victorian house torched by an arsonist,"Recently, a contractor saved her from falling three stories"
pdtb-wsj_2165-35-r,wsj_2165,1,until,else,the problems were corrected,Quotron switched to a backup system
pdtb-wsj_2059-80-r,wsj_2059,2,thereafter,else,which the courts must interpret,Congress finds it is easier to pass sweepingly moralistic prohibitions
pdtb-wsj_0109-2-r,wsj_0109,3,until,else,a successor is named,dividing responsibilities rather evenly
pdtb-wsj_0989-21-r,wsj_0989,4,as,sync,"companies attempt to put through budget cuts across the board,"" right down to the mail-room level",it's increasing
pdtb-wsj_0295-41-r,wsj_0295,5,ultimately,else,"He became so well-known for cutting compensation, however, that clients didn't seek him out for anything else","He spent most of his career formulating marketing strategies, but became best-known for chipping away at ad agency compensation"
pdtb-wsj_2407-47-r,wsj_2407,6,while,sync,financial contributions to charity in the 1980s have risen 30% (adjusted for inflation),American adults contribute an average of two hours a week of service
pdtb-wsj_1586-9-r,wsj_1586,7,while,sync,the other embraced the change,One stuck to old-line business traditions
pdtb-wsj_2004-5-r,wsj_2004,8,when,sync,bank financing for the buy-out collapsed last week,so did UAL's stock
pdtb-wsj_2320-34-r,wsj_2320,9,as,sync,competitors follow with their own superconcentrates,the trend toward smaller packaging is likely to accelerate
pdtb-wsj_2031-19-r,wsj_2031,0,after,else,Sen. DeConcini returned the campaign contributions,the government lawsuit was filed against Lincoln
pdtb-wsj_0773-29-r,wsj_0773,1,when,else,was thwarted,the parent Waertsilae concern pulled out at the last minute
pdtb-wsj_0571-63-r,wsj_0571,2,before,else,we judge Mr. Lawson's resignation to be unfortunate,"The implications for Britain, France and the rest of Europe of having their currencies tied to the economic policy of a neutral country need considering"
pdtb-wsj_1285-29-r,wsj_1285,3,while,sync,"retailing issue Office Club was unchanged at 10 3/4 on 65,200 shares","Nellcor, a maker of electronic patient monitoring systems, was up 3/4 to 16 7/8 on 258,000 shares yesterday"
pdtb-wsj_1698-6-r,wsj_1698,4,after,else,Arkansas Democrat David Pryor spilled his guts on the Senate floor the other day,he'd joined the Finance Committee's early-morning pork-barrel revels
pdtb-wsj_0082-12-r,wsj_0082,5,when,sync,"other foreign countries, notably Britain, are acquiring more American assets",for paying such close attention to Japanese investment
pdtb-wsj_0208-3-r,wsj_0208,6,since,else,the remaining members have been desperate for the United States to rejoin this dreadful group,"In fact, he liberated the U.S. from one of the world's most corrupt organizations -- UNESCO"
pdtb-wsj_0118-219-r,wsj_0118,7,while,sync,their clients continue to hope for superior performance,They continually advise their clients on which individual stocks to buy or sell
pdtb-wsj_1107-10-r,wsj_1107,8,as long as,sync,the owner remains the occupant,"""forgiven"" on a monthly pro-rata basis"
pdtb-wsj_2314-73-r,wsj_2314,9,when,sync,demand is shifting,the numbers become trickier -- and subject to dickering between insured and insurer
pdtb-wsj_0286-98-r,wsj_0286,0,before,else,the cars hit American showrooms,Nissan started advertising Infiniti
pdtb-wsj_2039-7-r,wsj_2039,1,while,sync,panel and plywood markets will be stronger,export log and lumber markets will be weak
pdtb-wsj_1318-0-r,wsj_1318,2,then,else,will be released internationally in movie theaters,"will premiere on Turner Broadcasting's Turner Network Television channel, or TNT"
pdtb-wsj_0367-51-r,wsj_0367,3,as,sync,larger companies invade a mountain-bike market Mr. Sinyard's company once had virtually all to itself,Competition is intensifying
pdtb-wsj_0188-5-r,wsj_0188,4,while,sync,it attempted to conclude the reorganization during the past four months,in the continuing deterioration of the company's operations
pdtb-wsj_1319-0-r,wsj_1319,5,once,else,it will offer to boost its Navigation Mixte stake to 66.7% from the current 18.7%,it receives the go-ahead from French stock market authorities
pdtb-wsj_0374-14-r,wsj_0374,6,after,else,"In London trading, Courtaulds, a chemicals and textiles company, increased 15 pence to 362",it disclosed plans to spin off its textiles operations into a separately listed company on Jan. 1
pdtb-wsj_1854-17-r,wsj_1854,7,meanwhile,sync,"shares of some big housing lenders got hit, on the likelihood that the lenders' collateral -- people's homes -- suffered physical damage and perhaps a loss in value","On the prospect for rebuilding northern California, investors bid up cement-makers Calmat Co., up $2.75 to $28.75, and Lone Star Industries Inc., up $1.75 to $29.25. Bridge and road builders had a field day, including Kasler Corp., up $2.125 to $9.875, Guy F. Atkinson Co., up 87.5 to $61.875, and Morrison Knudsen Corp., which reported higher third-quarter earnings yesterday, up $2.25 to $44.125. Fluor Corp., a construction engineering firm, gained 75 cents to $33.375. But home-building stocks were a mixed bag. Timber stocks got a big boost. Georgia Pacific Corp., up $1.25 to $58, and Maxxam Inc., up $3 to $43.75, both reported strong profits. Merrill Lynch & Co. touted Georgia-Pacific, Louisiana Pacific Corp. and Willamette Industries Inc. as the best post-quake plywood plays. Other gainers were companies with one or more undamaged California refineries. Tosco Corp. jumped $1.125 to $20.125 and Chevron Corp., despite a temporary pipeline shutdown, rose $1 to $65"
pdtb-wsj_0909-44-r,wsj_0909,8,before,else,any official investigations took hold,he resigned almost immediately after media reports questioned the propriety of a 1986 junk-bond investment
pdtb-wsj_0509-11-r,wsj_0509,9,while,sync,he was its president from 1986 to 1988,with returning Trans World Airlines Inc. to profitability
pdtb-wsj_0265-4-r,wsj_0265,0,when,else,be paid,Healthcare successfully completes asset sales
pdtb-wsj_2386-49-r,wsj_2386,1,when,else,the big guys hurt badly,the little guy gets frightened
pdtb-wsj_0162-22-r,wsj_0162,2,until,else,the figures come out,some people are reluctant to stick their necks out in any aggressive way
pdtb-wsj_2087-2-r,wsj_2087,3,until,else,his current term expires in April 1991,remain on the board
pdtb-wsj_2155-36-r,wsj_2155,4,when,sync,they finally become available,The disk drives will doubtless sell well
pdtb-wsj_1320-84-r,wsj_1320,5,as,sync,arbitragers took advantage of the currency move,a strong sterling market yesterday might have helped cocoa in New York
pdtb-wsj_0472-16-r,wsj_0472,6,before,else,the union rejected the company's offer and the strike was launched with the graveyard shift of Oct. 4,Boeing had been counting on turning 96 aircraft out the door in the present period
pdtb-wsj_1830-24-r,wsj_1830,7,when,sync,Mr. Maynard came forward with his machine in the early 1970s,nobody else was offering them in the U.S
pdtb-wsj_0776-31-r,wsj_0776,8,before,else,bidding for American companies,many European companies to mark time in the hope that share prices will come down
pdtb-wsj_1624-2-r,wsj_1624,9,while,sync,the overall market improved,the new-issue junk-bond market continued to count casualties
pdtb-wsj_2205-17-r,wsj_2205,0,as,sync,"the index opened at 2076.8, off 157.1 points, or 7%","Right away, the reds outnumbered the blues, 80 to 20"
pdtb-wsj_2100-23-r,wsj_2100,1,before,else,"In recent months, the technology has become more flexible and able to handle much more volume","callers of 900 numbers would just listen and not talk, or they'd vote ""yes"" or ""no"" by calling one of two numbers"
pdtb-wsj_0155-33-r,wsj_0155,2,in,sync,making decisions as to whether to produce sugar or alcohol,"It has to weigh, on the other hand, the relatively high price of sugar it can earn on the export market"
pdtb-wsj_1286-82-r,wsj_1286,3,even as,sync,Chicago and other cities are moving to institute it,New York is in the process of trying to disengage itself from a 20-year-old commitment to this system of school governance
pdtb-wsj_2450-6-r,wsj_2450,4,after,else,The results were announced,the stock market closed
pdtb-wsj_0690-0-r,wsj_0690,5,after,else,diabetics have died,shifting from animal to human-based insulin
pdtb-wsj_1768-0-r,wsj_1768,6,after,else,"it proposed acquiring the 44% of Soo Line Corp. it doesn't already own for $19.50 a share, or about $81.9 million",failing to find a buyer for its majority stake earlier this year
pdtb-wsj_1037-71-r,wsj_1037,7,once,else,the whole industry follows,one Japanese company steps up its investments
pdtb-wsj_1875-70-r,wsj_1875,8,meanwhile,sync,Chancellor Kohl has invited Mr. Krenz to open discussions with Bonn on a wide range of subjects,"West German government officials and Western analysts are doubtful At the same time, the expectations of the East German people are great and will continue to grow"
pdtb-wsj_2207-15-r,wsj_2207,9,before,else,15% or more of the voting stock of a major U.S. air carrier could be acquired,"In general, the bill would give the Transportation Department a 30-day review period"
pdtb-wsj_1171-46-r,wsj_1171,0,as,sync,UAL jumped $20 a share to $170 in the last half hour,"The Bear Stearns order that marked the late-day turnaround caused a ""massive buying effort"
pdtb-wsj_1043-7-r,wsj_1043,1,as,sync,the Beverly Hills thrift reeled from new industry rules and turmoil in junk bonds,Columbia S&L posted a quarterly loss of $226.3 million
pdtb-wsj_1572-89-r,wsj_1572,2,when,sync,they are in the midst of a major upheaval in their lives,People may be particularly vulnerable to flim-flam pitches
pdtb-wsj_0322-6-r,wsj_0322,3,although,sync,"Georgia-Pacific fell $2.50 a share, to $50.875",Prices of other paper makers rose sharply
pdtb-wsj_2036-4-r,wsj_2036,4,later,else,stocks recovered,stock prices plummeted
pdtb-wsj_1015-35-r,wsj_1015,5,as,sync,trading volume is falling toward the end of the year and the market is becoming more volatile,the bearish mood to persist a while longer
pdtb-wsj_1634-52-r,wsj_1634,6,when,sync,you're making a movie this big,you need all the help you can get
pdtb-wsj_1570-6-r,wsj_1570,7,before,else,"coming up with detailed estimates of purchases and sales, in pounds and dollars, by Mr. Tharp and others","Mr. Baker interviewed or wrote to hundreds of catfish farmers, live-haulers and processors throughout the South"
pdtb-wsj_2031-18-r,wsj_2031,8,before,else,it would be seized,he push for a sale of Lincoln
pdtb-wsj_1650-6-r,wsj_1650,9,after,else,taking their first steps into American publishing,"making major investments in entertainment, real estate and banking companies here"
pdtb-wsj_1730-41-r,wsj_1730,0,as,sync,Lebanese negotiations on political changes appeared deadlocked,The talks came
pdtb-wsj_1131-25-r,wsj_1131,1,while,sync,still retaining the legitimate benefits these programs can provide,reduce the risks
pdtb-wsj_2112-113-r,wsj_2112,2,then,else,"he canceled production of the Navy's most important carrier aircraft, the F-14 and the A-6",He canceled the 600-ship Navy and cut back one carrier and 20 frigates
pdtb-wsj_0590-0-r,wsj_0590,3,when,sync,it comes to setting policy on covert activities,trust each other
pdtb-wsj_2229-1-r,wsj_2229,4,when,else,"the unfortunate victim replied, ""It was a combination of things","asked ""What went wrong?"
pdtb-wsj_0681-1-r,wsj_0681,5,since,else,"the Dow Jones Industrial Average has lost 194.69 points, or 7%, closing Friday at 2596.72, down 17.01",peaking at 2791.41 on Oct. 9
pdtb-wsj_0155-63-r,wsj_0155,6,before,else,it began,a Chilean mine strike may have ended
pdtb-wsj_2443-46-r,wsj_2443,7,as,sync,"speculators retained their confidence in corporate buyers but fled from the socalled whisper stocks, the targets of rumored deals",Many takeover stocks plunged Friday
pdtb-wsj_1142-2-r,wsj_1142,8,then,else,saw it get left behind in the subsequent rally,watched the Nasdaq Composite Index tumble in sympathy with the Dow Jones Industrial Average
pdtb-wsj_1241-2-r,wsj_1241,9,while,sync,imports from there went up 17% to $2.61 billion,South Korean exports to Europe dropped 5.3% to $3.02 billion
pdtb-wsj_0526-56-r,wsj_0526,0,as,sync,the camera ogles Kate in various stages of undress and lingers on the sight of her trussed-up body during frequent flashbacks to the rape,"In Mr. Sohmer's film, by contrast, we are urged to share the perverse excitement of the rapist creeping up on his victim"
pdtb-wsj_0296-62-r,wsj_0296,1,when,sync,the Japanese came down {during World War II},They let me down
pdtb-wsj_1142-4-r,wsj_1142,2,after,else,"the composite rebounded a little, but finished down 5.52, at 461.70",plummeting 1.8% at one point during the day
pdtb-wsj_2160-6-r,wsj_2160,3,then,else,They had no choice in many cases but to sell the contracts at prevailing prices -- in most cases at a substantial loss,"Options traders were forced on Friday to buy those contracts back at the previously agreed prices, which were substantially above those in the market as it was falling"
pdtb-wsj_1874-60-r,wsj_1874,4,meanwhile,sync,"Government National Mortgage Association 9% securities for November delivery ended at 97 29/32, unchanged",Mortgage securities ended little changed after light dealings
pdtb-wsj_2432-18-r,wsj_2432,5,when,sync,House-Senate conferees meet later this week,Bush won't press for a capital-gains provision in the final deficit bill
pdtb-wsj_1772-3-r,wsj_1772,6,until,else,it wasn't,"after it hired Arthur D. Little, a Cambridge, Mass., research concern"
pdtb-wsj_1778-51-r,wsj_1778,7,before,else,crossing the Richmond-San Rafael Bridge,as I passed the Chevron refinery
pdtb-wsj_2449-5-r,wsj_2449,8,before,else,she may have an abortion,both parents of a minor be notified
pdtb-wsj_1778-123-r,wsj_1778,9,when,sync,it kept on coming,then we lunged for the doorway
pdtb-wsj_1507-14-r,wsj_1507,0,after,else,Dreyfus moved to the $1 price,the SEC set standards -- an average 120-day maturity of high-grade paper -- that are still the rule
pdtb-wsj_0339-16-r,wsj_0339,1,then,else,the Patent Office refused to grant it,"Boyer and Cohen, for instance, both still university researchers, had to be talked into applying for a patent on their gene-splicing technique"
pdtb-wsj_1507-12-r,wsj_1507,2,when,sync,Dreyfus started the first advertising-backed retail fund in February 1974,it was priced at $10 a share
pdtb-wsj_1962-4-r,wsj_1962,3,simultaneously,sync,buying a put option on that stock,purchasing a stock
pdtb-wsj_1622-27-r,wsj_1622,4,when,sync,"they are most needed, because of their ignorance of important market information","Because of a lack of information and access, many investors -- including the very ones whose buying power could restore stability and damp volatility -- are forced to stand on the sidelines"
pdtb-wsj_1221-7-r,wsj_1221,5,until,else,the takeover was completed,many customers were holding off on purchase decisions
pdtb-wsj_2222-20-r,wsj_2222,6,after,else,shut down at about 3 p.m. for 30 minutes,"the Standard & Poor's 500 stock index had fallen 12 points, or about 100 points on the Dow Jones index"
pdtb-wsj_1341-5-r,wsj_1341,7,before,else,company's merger with Squibb Corp,Clairol was a division of Bristol-Myers Co
pdtb-wsj_0327-57-r,wsj_0327,8,after,else,It surged 2 3/4 to 6 on volume of more than 1.7 million shares,the company agreed to be acquired by Japan's Chugai Pharmaceutical for about $110 million -- almost double the market price of Gen-Probe's stock
pdtb-wsj_0037-80-r,wsj_0037,9,once,else,all the man's associates and family were tested,the disease was confirmed
pdtb-wsj_1269-78-r,wsj_1269,0,when,else,University professors and consultants with scientific credentials saw a huge market for their services evaporate,"price decontrol destroyed the energy crisis and thus the demand for ""alternative energy"
pdtb-wsj_0037-51-r,wsj_0037,1,after,else,fired Mr. Katzenstein,"he committed the social crime of making an appointment to see the venerable Akio Morita, founder of Sony"
pdtb-wsj_2428-73-r,wsj_2428,2,before,else,it would default on interest payments covering some of its $1.2 billion of speculative debt securities,In June it ran out of borrowed money
pdtb-wsj_1578-23-r,wsj_1578,3,when,else,Takeover enthusiasm may have been renewed,an investor group disclosed yesterday that it had obtained all the financing required to complete its $1.6 billion leveraged buy-out of American Medical International
pdtb-wsj_2351-30-r,wsj_2351,4,as,sync,the cable-TV news market grows more competitive,what may happen to it
pdtb-wsj_2224-10-r,wsj_2224,5,since,else,it can handle daily,beefing up its computers after the October 1987 crash
pdtb-wsj_1307-16-r,wsj_1307,6,when,sync,"he had General Noriega in custody, but was under attack by pro-Noriega troops",What part did U.S. warnings play in the major's unwillingness to pull the trigger
pdtb-wsj_1986-65-r,wsj_1986,7,when,sync,the stock is weak,if a raider takes over
pdtb-wsj_1192-13-r,wsj_1192,8,previously,else,Others have tried to spruce up frequent-flier programs,airlines were limiting the programs because they were becoming too expensive
pdtb-wsj_2165-7-r,wsj_2165,9,meanwhile,sync,there was an awful lot of confusion,The Quotrons were wrong
pdtb-wsj_2358-5-r,wsj_2358,0,before,else,the stock market opened,which was released
pdtb-wsj_1643-71-r,wsj_1643,1,before,else,I got to my car,Increasingly accurate estimates of the severity of the quake became available
pdtb-wsj_2112-59-r,wsj_2112,2,till,else,he coughed up an additional $2 billion or so,choke him
pdtb-wsj_0351-81-r,wsj_0351,3,while,sync,the 11 3/4% notes due 1991 were unchanged at 98 21/32 to yield 12.95%,Britain's benchmark 11 3/4% bond due 2003/2007 rose 2/32 to 111 1/2 to yield 10.14%
pdtb-wsj_1215-2-r,wsj_1215,4,later,else,"they fired him, and two directors attempted to place the company under bankruptcy-law protection",he ousted all the directors
pdtb-wsj_2149-46-r,wsj_2149,5,after,else,"In the end Stevens sits by the seashore at dusk and declares ""I trusted. I trusted in his lordship's wisdom. . . . I can't even say I made my own mistakes. Really -- one has to ask oneself -- what dignity is there in that?",meeting with the former housekeeper
pdtb-wsj_2413-49-r,wsj_2413,6,later,else,"Mr. Brady phoned Mr. Greenspan, SEC Chairman Richard Breeden and numerous contacts in New York and overseas","He was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges"
pdtb-wsj_2361-34-r,wsj_2361,7,after,else,which ended,the female lead was injured in a real-life auto accident
pdtb-wsj_1515-0-r,wsj_1515,8,when,sync,Rune Andersson set out to revive flagging Swedish conglomerate Trelleborg AB in the early 1980s,he spurned the advice of trendy management consultants
