id,fname,fold,connective,label,text1,text2
pdtb-wsj_0071-40-r,wsj_0071,6,when,sync,Offering the wine at roughly $65 a bottle wholesale ($100 retail),"he sent merchants around the country a form asking them to check one of three answers: 1) no, the wine is too high (2 responses); 2) yes, it's high but I'll take it (2 responses); 3) I'll take all I can get (58 responses)"
pdtb-wsj_1269-2-r,wsj_1269,7,as,sync,In one of the most sweeping environmental regulatory efforts to date -- involving products with an annual value of $135 billion in the U.S. alone -- the signatories agreed to curtail sharply the use of chlorofluorocarbons (CFCs,"These and other expensive changes in products ranging from auto air conditioners to foam cushioning to commercial solvents are in prospect because of something called the Montreal Protocol, signed by 24 nations in 1987"
pdtb-wsj_1525-34-r,wsj_1525,8,then,else,"In 1983, the loans were converted into equity, giving Manila 98% of the bank, but with the understanding that Mr. Ty had repurchase rights",Mr. Ty lost control to the government in 1980 when a government bank made emergency loans to the cash-strapped institution
pdtb-wsj_1203-1-r,wsj_1203,9,then,else,tried to rally but failed,opened near Monday's close
pdtb-wsj_1781-23-r,wsj_1781,0,then,else,"recovered to finish at 754, up 5",fell in early dealings
pdtb-wsj_0609-13-r,wsj_0609,1,then,else,exercising a line-item veto,simply declaring that the Constitution gives him the power
pdtb-wsj_0819-8-r,wsj_0819,2,then,else,"When Angelo hears that the young man Claudio has made his fiancee pregnant before he could marry her, Angelo summarily condemns Claudio to death",turns over the rule of the city to the puritanical Angelo
pdtb-wsj_2201-69-r,wsj_2201,3,previously,else,"Separately, McDonald's Corp., Oak Brook, Ill., named Arnold to handle its estimated $4 million cooperative ad account for the Hartford, Conn., area","That account had been handled by Della Femina, McNamee WCRS"
pdtb-wsj_0239-39-r,wsj_0239,4,while,sync,watching the silver mists rise off the river and the French cows amble about the fields,of drifting above the Vosges
pdtb-wsj_2446-25-r,wsj_2446,5,then,else,left my office,became very angry at that
pdtb-wsj_1567-90-r,wsj_1567,6,then,else,dumped $1 million in cash on a table in front of the directors,opened up his briefcase
pdtb-wsj_1450-8-r,wsj_1450,7,then,else,"Two weeks later -- perhaps in retaliation -- Mr. Ortiz was shot three times in the back, during what police classified as a third robbery attempt","The second time he identified two robbers, who were arrested and charged"
pdtb-wsj_0267-58-r,wsj_0267,8,then,else,"Six years ago, Judge O'Kicki was voted president of the Pennsylvania Conference of State Trial Judges by the state's 400 judges","After practicing law locally, he was elected to his first 10-year term as judge in 1971; in 1981, he was effectively re-elected"
pdtb-wsj_1781-37-r,wsj_1781,9,as,sync,"Declining issues outnumbered advancers 505-455, with 172 unchanged","Volume was estimated at 800 million shares, compared with 678 million Tuesday"
pdtb-wsj_1008-1-r,wsj_1008,0,subsequently,else,Lawrence Insurance plans to use the $22.5 million in proceeds to help finance the acquisition of United Republic,"Lawrence Insurance also sold 3.2 million of its shares for $7.125 each to its parent, Lawrence Group Inc"
pdtb-wsj_1884-61-r,wsj_1884,1,previously,else,"While UAL faltered, AMR, the parent of American Airlines, pulled out of its recent nosedive by rising 3/4 to 74",The stock had been on the decline
pdtb-wsj_1548-1-r,wsj_1548,2,while,sync,"Information systems posted a loss of $8 million, compared with a loss of $9 million a year earlier",while federal-systems earnings declined 33% to $4 million from $6 million
pdtb-wsj_1603-70-r,wsj_1603,3,after being,else,Mr. Ngoc rapidly turned the staid Van Nghe into Vietnam's hottest paper,Appointed editor in chief in July 1987
pdtb-wsj_0267-57-r,wsj_0267,4,then,else,"in 1981, he was effectively re-elected","After practicing law locally, he was elected to his first 10-year term as judge in 1971"
pdtb-wsj_1316-12-r,wsj_1316,5,later,else,"The latter's son, Ralph Ingersoll Jr., took over the company",The association between the two companies stretches back thirty years to a friendship between television producer Mark Goodson and Ingersoll founder Ralph Ingersoll
pdtb-wsj_0183-1-r,wsj_0183,6,then,else,"If both agencies find violations of the U.S. trade law, the U.S. would assess penalty duties on the imports, which already are subject to import quotas under bilateral textile and apparel trade agreements",ITC officials said final Commerce Department and ITC rulings won't come until next March or later
pdtb-wsj_2356-0-r,wsj_2356,7,with,sync,many brandishing flags of the outlawed African National Congress,Thousands of supporters gave the anti-apartheid activists a tumultuous reception upon their return to black townships across the country
pdtb-wsj_1015-42-r,wsj_1015,8,while,sync,"Other banks were slightly more resilient, with Dresdner Bank shedding 4.8 to 320, and Commerzbank slipping 2.5 to","Deutsche Bank plummeted 12 to 645, hurt by the general mood"
pdtb-wsj_0282-15-r,wsj_0282,9,then,else,"Mr. Moon's support for a Watergate-beleaguered Richard Nixon, the Koreagate scandal, and his prison sentence for income-tax evasion did not help the church's recruitment efforts","internal church documents clearly show that at its publicity-seeking heights, as when it organized a spectacular Yankee Stadium bicentennial rally in 1976, there actually were only about 2,000 full-time Unification Church members in the U.S"
pdtb-wsj_2451-56-r,wsj_2451,0,then,else,"If the transaction raised objections, the studio's syndication operations could be spun off into a separate firm in which the network doesn't have a direct stake","Hence, NBC might be able to take, say, a 5% stake in a company such as MGM/UA"
pdtb-wsj_1701-1-r,wsj_1701,1,previously,else,"Michael F. Harris, 53, was named executive vice president, North America, for the Financial Times",Mr. Harris had been vice president for the newspaper's advertising in New York
pdtb-wsj_2229-26-r,wsj_2229,2,subsequently,else,Investors have reacted by ignoring recent efforts to float junk bonds by Ohio Mattress and by forcing Ramada to postpone indefinitely its planned junk-bond sale and restructuring,"The growing financial difficulties of recent high-leverage restructurings or takeovers, such as Resorts International, Integrated Resources, and Campeau's retailing empire, have cast a pall over the entire market for high-yield securities"
pdtb-wsj_2144-10-r,wsj_2144,3,then,else,"In October doctors were debating the product's safety, some claiming it caused infections","In September 1971 California officials seized ""bootlegged"" lenses after some showed traces of bacteria"
pdtb-wsj_1396-2-r,wsj_1396,4,then,else,removed from office,impeached
pdtb-wsj_1208-24-r,wsj_1208,5,then,else,"Five minutes before the Big Board opened, a preliminary price was flashed for UAL -- somewhere between 135 and 155, a loss of as much as $43 a share from Monday's close","A UAL statement after the market closed Monday indicated that the airline's board wanted to keep the company independent, effectively crushing hopes of an immediate buy-out"
pdtb-wsj_0090-14-r,wsj_0090,6,then,else,fell 12% in 1977 -- despite a 15% expansion in dividends that year,started sliding in price in September 1976
pdtb-wsj_1748-4-r,wsj_1748,7,then,else,closed it in 1985,built the plant
pdtb-wsj_0526-30-r,wsj_0526,8,simultaneously,sync,glares at the daughter he hasn't seen for two decades,"pauses at the word ""sin"""
pdtb-wsj_0281-4-r,wsj_0281,9,subsequently,else,He reset opening arguments for today,U.S. District Judge Julian A. Cook Jr. announced the settlements as the jury trial was to begin yesterday
pdtb-wsj_1275-3-r,wsj_1275,0,meanwhile,sync,The publishing unit reported revenue edged up 2.6% to $263.2 million from $256.6 million,"Revenue at the broadcasting unit, consisting of the network and stations, advanced 11%, to $838 million from $752.9 million"
pdtb-wsj_1171-13-r,wsj_1171,1,while,sync,yelling until their voices gave out,the two Benjamin Jacobson specialists at the Big Board's UAL trading post yesterday presided over what can only be described as a financial free-for-all
pdtb-wsj_2320-5-r,wsj_2320,2,then,else,the company will study results from this market before expanding to others,shipments to Phoenix started late last month
pdtb-wsj_2058-47-r,wsj_2058,3,then,else,"do such things as change the value of pi, messing up some calculations",invade SPAN
pdtb-wsj_0071-84-r,wsj_0071,4,then,else,By January it should be fairly clear what's hot -- and what's not,"With the biggest wine-buying period of the year looming as the holidays approach, it will be interesting to see how the superpremiums fare"
pdtb-wsj_1424-24-r,wsj_1424,5,meanwhile,sync,"In the past two years, the desert behind them has become a land of mass executions and utter anarchy","That strip of concrete is backed up by a few one-story, air-conditioned shacks where a handful of American nationals maintain radio contact with the outside world"
pdtb-wsj_1778-103-r,wsj_1778,6,while,sync,watching the outside trash cans dance across the concrete,stood in the doorway myself
pdtb-wsj_1734-3-r,wsj_1734,7,then,else,"earlier this month said it had received new ""expressions of interest"" from two previous bidders",has agreed to the offer
pdtb-wsj_1366-19-r,wsj_1366,8,while,sync,"denouncing the closed-door affair publicly as a ""bat-roost meeting","Early in his political career, as a city councilman in San Antonio, he walked out of a meeting when political supporters asked that the police chief be replaced"
pdtb-wsj_0728-5-r,wsj_0728,9,then,else,repeated this process for the year,"invested $100,000 a year ago in the first four stocks selected by your pros and then sold those one month later, purchasing the four new pro picks"
pdtb-wsj_0950-6-r,wsj_0950,0,while,sync,GM Class E fell 75 cents to $52.25 on the Big Board,"GM Class H closed at $29, up 25 cents in Big Board composite trading"
pdtb-wsj_0360-22-r,wsj_0360,1,then,else,"When I expressed amazement that no one was undertaking a more current and credible UV-B study, I was urged to get back to the agenda topic, which was, ironically, a schedule for getting rid of HCFCs, the so-called soft CFCs that are such an important part of the CFC substitution scenario","My questions on this subject at a recent meeting at the World Resources Institute with representatives of the National Resource Development Commission, the Environmental Protection Agency, Friends of the Earth, etc. were greeted with derision and some mumbled comments about that report being discredited"
pdtb-wsj_2167-17-r,wsj_2167,2,meanwhile,sync,"Mr. Alexander, for his part, insisted that the punchers can't assign their pummeling rights to anyone else, can't use a blunt instrument and can't take a running start","Ms. Parks and her mother indicated they want to ""catch him unawares from behind"
pdtb-wsj_1657-32-r,wsj_1657,3,then,else,In Honduras he promised to help unblock some $70 million in assistance withheld due to the failure of local agencies to comply with conditions agreed upon with Washington,"Visiting Nicaragua, he praised the Sandinistas for their electoral system and chided the Bush administration for not rewarding the Sandinistas"
pdtb-wsj_1386-6-r,wsj_1386,4,meanwhile,sync,virtually ignored software or programs shot in high-definition,focused almost entirely on HDTV hardware
pdtb-wsj_1797-22-r,wsj_1797,5,then,else,"perhaps, to overturn it",review Roe
pdtb-wsj_0550-4-r,wsj_0550,6,then,else,"Air-raid sirens sounded the alarm at 2:25 a.m., summoning 12,000 air wardens to duty","Mr. Good devotes much serious space to the events of Feb. 25, 1942, when American gunners spotted strange lights in the sky above Los Angeles"
pdtb-wsj_0562-16-r,wsj_0562,7,then,else,distributed to smaller vans for delivery,sorted quickly
pdtb-wsj_0909-57-r,wsj_0909,8,then,else,ran,cut my losses
pdtb-wsj_1424-7-r,wsj_1424,9,then,else,imprisoned,rounded up in May 1988
pdtb-wsj_1988-3-r,wsj_1988,0,previously,else,Industries in both countries have requested a speedup of tariff cuts on hundreds of products,Some tariffs were eliminated when the trade pact took effect Jan. 1
pdtb-wsj_0404-7-r,wsj_0404,1,then,else,use it to obtain the upper hand in biotechnology trade and competition,buy American know-how
pdtb-wsj_2161-89-r,wsj_2161,2,then,else,turned red,began shaking
pdtb-wsj_0239-56-r,wsj_0239,3,then,else,"Attention,"" yelled our pilot as our basket plunged into the canal","What's he doing?"" hissed my companion, who was the only other English-speaking member of the convention and whose knuckles were white"
pdtb-wsj_1618-20-r,wsj_1618,4,then,else,a train went by,like I was on a station platform
pdtb-wsj_2025-7-r,wsj_2025,5,subsequently,else,The one-hour program will be repeated with updates throughout Saturday mornings,"One major NBC affiliate, KCRA in Sacramento, plans to cancel the NBC Saturday morning line-up as of January and replace it with a local newscast"
pdtb-wsj_2346-30-r,wsj_2346,6,while,sync,"The thriving 34th Street area offers rents of about $100 a square foot, as do up-and-coming locations along lower Fifth Avenue","Madison and Fifth Avenues and East 57th Street can command rents of up to $500 a square foot, and $250 is not uncommon"
pdtb-wsj_2141-0-r,wsj_2141,7,previously,else,"Robert P. Bulseco, 44 years old, was named president and chief administrative officer of this regional commercial bank",Both posts had been vacant
pdtb-wsj_1267-80-r,wsj_1267,8,then,else,"Just before the actual closing arguments, the firm put the case to a vote of the five shadow jurors, each of whom was being paid $150 a day","Energy Transportation retained Litigation Sciences, at a cost of several hundred thousand dollars, to poll, pre-try, profile and shadow"
pdtb-wsj_1122-54-r,wsj_1122,9,then,else,he would omit those fees from income reported on his return,He plans to tell clients to pay certain fees directly to the foundation instead of to him
pdtb-wsj_1603-73-r,wsj_1603,0,as,sync,Readers were electrified by the paper's audacity and appalled by the dark side of life it uncovered,Circulation soared as the weekly went way beyond standard literary themes to cover Vietnamese society and its ills
pdtb-wsj_0687-8-r,wsj_0687,1,then,else,"Following World War II, when one family with mechanized equipment could farm crops formerly requiring 20 families, the surplus people were dumped into the mainstream of society with no Social Security, no skills in the workplace, no hope for their future except welfare","These are the families who used -- and sometime abused -- their sharecroppers, people who had no encouragement and little access to an education or training for a better life"
pdtb-wsj_0687-29-r,wsj_0687,2,then,else,"somebody says, ""Aw heck, guys, nobody can do it like Japan or South Korea",expansion plans are mentioned at the old company
pdtb-wsj_2256-27-r,wsj_2256,3,while,sync,"Bear Stearns posted a 7.5% gain, while PaineWebber had a decline due to a year-ago gain",Merrill Lynch's profit slid 37% in the third quarter
pdtb-wsj_2052-46-r,wsj_2052,4,afterwards,else,The deal was symbolized by the restoration of the Shi'ite Sultan Ali Keshtmand to the Afghan prime ministry,The Soviets cut a deal with Iran: a future Iranian role in Afghanistan in exchange for Iranian support of Soviet policy
pdtb-wsj_2061-26-r,wsj_2061,5,meanwhile,sync,"Delta Air Lines fell 1 7/8 to 67 7/8, USAir Group dropped 3/4 to 40 1/4, Southwest Airlines dipped 1/2 to 25 and Alaska Air Group slid 3/8 to 24 1/4",The stock fell 3 1/4 to 73 1/4 on 3.4 million shares
pdtb-wsj_1844-69-r,wsj_1844,6,previously,else,"William Morrissey, 44, was named executive vice president, world-wide director of McCann Direct, the direct marketing unit of Interpublic Group's McCann-Erickson agency",He had been president and chief operating officer of Ogilvy & Mather Direct
pdtb-wsj_1755-2-r,wsj_1755,7,then,else,That rose to nearly 18% during the Depression,"In 1900, for instance, less than 8% of assets went into bank deposits"
pdtb-wsj_2107-6-r,wsj_2107,8,meanwhile,sync,"Sales for the latest quarter were flat, at $1.72 billion",The previous period's results included a $108 million pretax charge related to unrecoverable contract costs and a $12.3 million pretax gain on real estate sales
pdtb-wsj_1267-32-r,wsj_1267,9,then,else,purges it from playing a role in the verdict,unmasks each juror's bias
pdtb-wsj_1924-5-r,wsj_1924,0,subsequently,else,Bush declared the region a major disaster area and the military was mobilized to prevent looting,"At least 270 people were reported killed and 1,400 injured in the rush-hour tremor that caused billions of dollars of damage along 100 miles of the San Andreas fault"
pdtb-wsj_1810-24-r,wsj_1810,1,before,else,finishing slightly lower,prices later reversed course
pdtb-wsj_1480-51-r,wsj_1480,2,then,else,closed 5.94 higher to 2689.14,drifted in narrow ranges in the final hour of trading
pdtb-wsj_0367-4-r,wsj_0367,3,then,else,"When they return to their desks at 1 p.m., they have pedaled 20 miles",As many as 50 of his employees at Specialized Bicycle Components Inc. ride with him
pdtb-wsj_2115-15-r,wsj_2115,4,then,else,"On Dec. 13, 1973, it issued its first rule","The FASB had its initial meeting on March 28, 1973"
pdtb-wsj_2165-0-r,wsj_2165,5,then,else,A minute later it soared 128 points,Traders nervously watching their Quotron electronic-data machines yesterday morning were stunned to see the Dow Jones Industrial Average plummet 99 points in seconds
pdtb-wsj_0413-105-r,wsj_0413,6,then,else,"She's being attacked by the demon,"" Mrs. Warren stagewhispers",Suddenly the woman begins swaying and then writhing
pdtb-wsj_0766-21-r,wsj_0766,7,then,else,"Once inside, she spends nearly four hours measuring and diagramming each room in the 80-year-old house",she asks a workman toting the bricks from the lawn to give her a boost through an open first-floor window
pdtb-wsj_0080-25-r,wsj_0080,8,then,else,finance the remainder with bank debt,"put in ""several hundred million"" dollars in equity"
pdtb-wsj_1827-10-r,wsj_1827,9,while,sync,"General Dynamics closed at $54.875, up 50 cents","In composite trading on the New York Stock Exchange, Northrop shares closed at $21.125, off 25 cents"
pdtb-wsj_1667-13-r,wsj_1667,0,then,else,"After completing installation of the jackets on ""one frame"" of the freeway last year, the state DOT had sent the project over to its Sacramento engineers to draw up a final design","We had just finished phase two"" of the Cypress project that involved installing a series of retaining cables designed to prevent sections of the roadway from separating as a result of seismic shock"
pdtb-wsj_2033-58-r,wsj_2033,1,when,else,"Thomas H. McFall of Bryan, Texas, told the Tax Court he had understated his income","Asked how he made charitable gifts of $26,350 out of reported two-year income of $46,892"
pdtb-wsj_0819-17-r,wsj_0819,2,while,sync,disguised as a friar,"Meanwhile, the Duke, who set the original scheme in motion, appears on the scene"
pdtb-wsj_1912-1-r,wsj_1912,3,then,else,increasing to 2.5% in February 1991,The redemption then would be at 1.5% of the total debt
pdtb-wsj_2136-33-r,wsj_2136,4,before,else,The Swedish publishers of a new Estonian-language newspaper rushed an extra edition across the Baltic on Oct. 10 after the first run sold out in one day,"plans had called for 7,000 copies of the monthly Are Paev (Business Paper) to be sold at newsstands and an additional 3,000 promotion issues to be sent by direct mail"
pdtb-wsj_1192-20-r,wsj_1192,5,then,else,"Yesterday, it provided the details","Shortly before that, USAir had said its third-quarter results would be ""significantly lower"" than a year earlier"
pdtb-wsj_1568-3-r,wsj_1568,6,meanwhile,sync,"The beautiful look of wool,"" croons the show's narrator, ""slightly Victorian in its influence",while a pianist accompanies the noon fashion show with a selection of dreamy melodies
pdtb-wsj_1422-15-r,wsj_1422,7,then,else,the motorist returned to his car he could turn the card off,"Once activated, the card would sit in the car's window"
pdtb-wsj_0112-56-r,wsj_0112,8,then,else,"assert a power of excision, declaring the rider restricting his Article II powers to be unconstitutional and severable",sign the appropriations bills into law
pdtb-wsj_1792-22-r,wsj_1792,9,when,else,"he said, ""It's certainly not too low",Asked whether a $230-a-share figure circulating in the market yesterday is too low
pdtb-wsj_2331-21-r,wsj_2331,0,when,else,"the executive replied, ""That isn't the reason Dreyfus has been brought in. He was brought in to turn around the company",Asked about the speculation that Mr. Louis-Dreyfus has been hired to pave the way for a buy-out by the brothers
pdtb-wsj_2303-23-r,wsj_2303,1,when,sync,Reached in Honolulu,Mr. Shidler said that he believes the various Hooker malls can become profitable with new management
pdtb-wsj_1711-2-r,wsj_1711,2,while,sync,Revenue was 21.98 billion francs,"For all of 1988, Dumez had group profit of 452 million francs after payment to minority interests"
pdtb-wsj_0071-44-r,wsj_0071,3,in the end,else,"The wine was shipped in six-bottle cases instead of the usual 12, but even at that it was spread thin, going to 62 retailers in 28 states","Offering the wine at roughly $65 a bottle wholesale ($100 retail), he sent merchants around the country a form asking them to check one of three answers: 1) no, the wine is too high (2 responses); 2) yes, it's high but I'll take it (2 responses); 3) I'll take all I can get (58 responses)"
pdtb-wsj_0975-14-r,wsj_0975,4,earlier,else,"For instance, Commonwealth BioVentures Inc., a venture-capital concern, last month invested $600,000 to launch Amira Inc., a Worcester, Mass., concern that will produce pharmaceuticals",Scientists Rima Kaddurah-Daouk and Paul Schimmel conducted the initial research at the Massachusetts Institute of Technology
pdtb-wsj_1778-88-r,wsj_1778,5,then,else,"noticed some sounds above my head, as if someone were walking on the roof, or upstairs",let the dogs into the house
pdtb-wsj_1499-47-r,wsj_1499,6,when,sync,Running for President in 1980 and 1988,George Bush also persuasively diagnosed the economic stagnation of the 1970s
pdtb-wsj_2272-0-r,wsj_2272,7,while,sync,"In Montreal Exchange trading, Memotec closed unchanged at 10.625 Canadian dollars (US$9.05","In American Stock Exchange composite trading, ISI closed up $3.125 at $18.625"
pdtb-wsj_2033-40-r,wsj_2033,8,as,sync,"Estimating that the state may lose $15 million a year, officials announced the filing of 15 criminal actions and ""hundreds"" of civil penalties",USED-CAR BUYERS who try to avoid sales tax by understating prices paid in private deals are the targets of a New York drive
pdtb-wsj_0786-10-r,wsj_0786,9,then,else,asked Mr. Gilleland to stay on as an equity participant,bid $28 a share
pdtb-wsj_2112-57-r,wsj_2112,0,then,else,choke him till he coughed up an additional $2 billion or so,grab him by the throat
pdtb-wsj_2043-25-r,wsj_2043,1,while,sync,"Some so-called high-quality junk issues, such as R.H. Macy & Co. 's 14 1/2% subordinated debentures, rose",most junk bonds closed unchanged after opening slightly higher on bargain-hunting by institutional investors
pdtb-wsj_0075-9-r,wsj_0075,2,then,else,"to mature Nov. 15, 1992",be auctioned Tuesday
pdtb-wsj_1726-6-r,wsj_1726,3,then,else,holds the remainder in a portfolio,packages some into securities for sale to investors
pdtb-wsj_0779-47-r,wsj_0779,4,while,sync,The daily volume for Treasury Securities is about $110 billion,Daily trading volume in the New York foreign exchange market is $130 billion
pdtb-wsj_0253-17-r,wsj_0253,5,then,else,with the gains to be applied to fourth quarter or first-quarter results,close the sale of the color unit in late November and the carpet sale in December
pdtb-wsj_0554-4-r,wsj_0554,6,while,sync,"Surrounded by stacks of paper, two computers and photos of himself boating and flying",Mr. Phillips laid out several changes he hopes to make at the agency
pdtb-wsj_1820-1-r,wsj_1820,7,then,else,"At the end of the term of the convertible loan, Sears could still own half the building, and AEW could own the other half","Under the proposed agreement involving the world's tallest building, Chicago-based Sears would receive about half the money through conventional mortgage financing and the other half as a convertible mortgage"
pdtb-wsj_2059-17-r,wsj_2059,8,and,else,"who, in turn, persuaded her husband, a Mr. Loeb, to run this errand",She called her daughter to take her to the bank
pdtb-wsj_0450-38-r,wsj_0450,9,earlier,else,Officials at the University of Virginia Art Museum certainly would agree,Their museum had purchased an Attic black-figured column krater and shipped it from London
pdtb-wsj_1472-5-r,wsj_1472,0,meanwhile,sync,MeraBank's rating for short-term deposits remains Not Prime,"it also lowered the ratings of $70 million of Pinnacle's MeraBank thrift unit long-term deposits to B-3 from B-2, and on its subordinated debt to Ca from Caa"
pdtb-wsj_2034-0-r,wsj_2034,1,then,else,"grinds up yet another steep, rocky path seemingly suitable only for mountain goats",mounts her bicycle
pdtb-wsj_1957-37-r,wsj_1957,2,then,else,The unexpectedly wide U.S. August trade deficit of $10.77 billion hit an already jittery U.K. market in midafternoon,the advance faltered as index-options traders and investors jittery about the U.K. economic outlook took over
pdtb-wsj_0085-21-r,wsj_0085,3,now,else,Those efforts are being stepped up,"For some time, banks have been aiming packages at the elderly, the demographic segment with the highest savings"
pdtb-wsj_1380-4-r,wsj_1380,4,then,else,offset the position with an opposite trade in stock-index futures to lock in profits,buy or sell baskets of stocks
pdtb-wsj_0299-11-r,wsj_0299,5,then,else,The trust will issue the certificates,"As part of the transaction, J.C. Penney will sell a portion of its credit-card receivables to its JCP Receivables Inc. unit, which will then transfer them to a master trust"
pdtb-wsj_0744-0-r,wsj_0744,6,then,else,recover the mercury,crush broken thermometers
pdtb-wsj_1440-54-r,wsj_1440,7,then,else,closed at 13,"began trading at 12 1/2, up from its initial offering price of 12"
pdtb-wsj_1146-191-r,wsj_1146,8,while,sync,Anatol Pawlowski's leg begins jiggling beneath his desk,Mr. Niciporuk sits
pdtb-wsj_2239-82-r,wsj_2239,9,then,else,bond prices rapidly turned south as it became more clear that a repeat of the October 1987 crash wasn't at hand,Tax-exempts started the session flat to a touch higher on anticipation of further stock market erosion
pdtb-wsj_1305-5-r,wsj_1305,0,then,else,"Just last week it suffered another major setback when British Airways PLC, the largest equity investor in the labor-management bid, withdrew its support","The effort to create the nation's largest employee-owned company began unraveling Oct. 13 when the labor-management group was unable to obtain financing for its $300-a-share, $6.79 billion offer"
pdtb-wsj_0819-42-r,wsj_0819,1,while being,sync,nude except for the manacles on his wrists and ankles,he is brought on stage
pdtb-wsj_0450-7-r,wsj_0450,2,then,else,"confirm Mr. Guy's identification, Sotheby's and IFAR exchanged photos by fax, and the waiting man, apparently innocent of knowledge that the kylix was stolen, agreed to release it",the man who had brought it in for an estimate had returned to collect it and was waiting in the hall
pdtb-wsj_1564-40-r,wsj_1564,3,then,else,subtract one standard deviation,take the expected return
pdtb-wsj_0909-92-r,wsj_0909,4,then,else,"After a few weeks in seclusion, Mr. Mack opened a consulting firm",John Mack promptly quit his job last spring as an aide to Speaker Wright amid public outrage over Mr. Mack's violent attack on a young woman when he was 19 years old
pdtb-wsj_0041-20-r,wsj_0041,5,then,else,"Compare two candidates for mayor,"" says the announcer","The screen shows two distorted, unrecognizable photos, presumably of two politicians"
pdtb-wsj_0766-75-r,wsj_0766,6,when,sync,"Four years ago, she was managing a film-processing shop and was totally bored",such skills were alien to Toni Johnson
pdtb-wsj_1611-10-r,wsj_1611,7,then,else,"with the IRS getting 80% of the proceeds and the rest being divided among other creditors, including Minpeco and Manufacturers Hanover Trust Co., which is seeking repayment of a $36 million loan","Under it, the former billionaire's assets would be liquidated"
pdtb-wsj_1778-111-r,wsj_1778,8,then,else,"When I saw the pictures of 880 and the Bay Bridge, I began to cry",Never in my life have I been so frightened
pdtb-wsj_0911-13-r,wsj_0911,9,then,else,peer in the window of a Boeing 747 -- from the outside -- as it takes off,pop right back up
pdtb-wsj_0239-34-r,wsj_0239,0,while,sync,deciding who would fly in what balloon and in what order (the baskets hold no more than four passengers),lots of standing around
pdtb-wsj_1730-29-r,wsj_1730,1,while,sync,"Dissident playwright Vaclav Havel reportedly escaped the crackdown, the fourth against activists in recent days",A leading U.S. human-rights monitor also was briefly held
pdtb-wsj_2061-59-r,wsj_2061,2,then,else,write off part of nearly $1.2 billion in good will as a possible prelude to reincorporating in the U.S,"change its name to Manpower, the name of its U.S. unit"
pdtb-wsj_1797-42-r,wsj_1797,3,while,sync,"In Texas, abortion opponents want to pass parental-consent legislation along with a statewide ban on the use of public funds, personnel and facilities for abortion, and viability tests for fetuses 19 weeks and older","Abortion foes in Wisconsin, meanwhile, expect a parental-consent bill to be sent to the state assembly floor by early November and are hopeful of prevailing in both houses by next March"
pdtb-wsj_1262-19-r,wsj_1262,4,then,else,prepare a business plan,listen to what they have to say
pdtb-wsj_0426-1-r,wsj_0426,5,then,else,shot them in the backs of their heads,ordered two employees to lie on the floor
pdtb-wsj_2428-4-r,wsj_2428,6,while,sync,Stunned,they watched brokerage houses mark down price quotations on their junk holdings while being able to execute very few actual trades
pdtb-wsj_0953-32-r,wsj_0953,7,while,sync,"The utility's stock closed at $4 a share, up 37.5 cents, in composite trading on the Big Board","In New York Stock Exchange trading, PS of New Hampshire's 17 1/2 debenture due 2004 closed yesterday at $82.50, up $2"
pdtb-wsj_1951-2-r,wsj_1951,8,before,else,"it was advised by the U.S. attorney for Maryland that it is one of a number of companies being investigated by a federal grand jury for alleged violations of the federal Food, Drug and Cosmetic Act",Par was already the subject of a federal criminal inquiry into the drug-approval process and a Food and Drug Administration investigation
pdtb-wsj_2243-4-r,wsj_2243,9,meanwhile,sync,"The closely held Hertz Corp. had annual revenue of close to $2 billion in 1988, of which $1.7 billion was contributed by its Hertz Rent A Car operations world-wide",Hertz Equipment had operating profit before depreciation of $90 million on revenue of $150 million in 1988
pdtb-wsj_1302-79-r,wsj_1302,0,while being,sync,Sandwiched between desks,underwriters sit on benches surrounded by stacks of policies
pdtb-wsj_1446-14-r,wsj_1446,1,then,else,"In an effort to determine whether a caller has reason to sue, Cane lawyers review documents and perform research, if necessary, with the help of three law clerks and several support staffers","When a caller reaches Telelawyer by dialing 900-TELELAW, a receptionist refers the call to one of six attorneys"
pdtb-wsj_1810-3-r,wsj_1810,2,then,else,finishing little changed despite the dollar's weakness and fears about a wave of government borrowing coming soon,Prices of long-term Treasury bonds hovered in a narrow band most of the day
pdtb-wsj_1327-64-r,wsj_1327,3,then,else,distributed in the U.S. this month,published in Britain last year
pdtb-wsj_1554-44-r,wsj_1554,4,as,sync,"The premium of cash copper to the three-month forward offerings narrowed, indicating weaker demand for cash copper","On Friday, selling dominated the afternoon ""curb"" session in London"
pdtb-wsj_0656-3-r,wsj_0656,5,then,else,"say, `Oh my God, something is going to happen",look at it
pdtb-wsj_2024-0-r,wsj_2024,6,previously,else,Robert J. Regal was named president and chief executive officer of this company's Universal-Rundle Corp. unit,Mr. Regal had been president and chief executive of RBS Industries Inc
pdtb-wsj_1226-6-r,wsj_1226,7,meanwhile,sync,The sale of a portion of refining and marketing operations to Saudi Arabia helped alleviate the decline in earnings from that business,"An increase in production at some major oil fields in the North Sea, which had been knocked out by an explosion in July 1988, also aided results"
pdtb-wsj_1146-26-r,wsj_1146,8,while,sync,"hauling pigs, cattle and sacks of feed that the state's official buyers can't induce them to sell","At dawn on a cool day, hundreds travel to the private market in Radzymin, a town not far from Warsaw"
