id,fold,label,target,text
subjlex-1103,7,pos,,cherub
subjlex-3415,8,neg,,hardly
subjlex-6582,9,pos,,sense
subjlex-7592,0,neg,,unbearable
subjlex-2974,1,neg,,foolishness
subjlex-7371,2,pos,,thoughtfully
subjlex-5444,3,neu,,particular
subjlex-1501,4,neg,,crude
subjlex-8075,5,pos,,well-managed
subjlex-232,6,neg,,agonize
subjlex-5499,7,pos,,perceptive
subjlex-5926,8,pos,,purification
subjlex-1317,9,neg,,confusing
subjlex-136,0,pos,,admiration
subjlex-267,1,neg,,allegations
subjlex-766,2,neg,,bid-rigging
subjlex-5459,3,neg,,pathetically
subjlex-4331,4,pos,,invincible
subjlex-1922,5,neg,,disadvantaged
subjlex-3665,6,neg,,ignoble
subjlex-1252,7,pos,,compromises
subjlex-3912,8,neg,,incompatible
subjlex-1662,9,neg,,defile
subjlex-2867,0,neg,,ferociously
subjlex-4968,1,neg,,misleadingly
subjlex-1663,2,neg,,defiler
subjlex-5033,3,neg,,mordant
subjlex-4691,4,neg,,low
subjlex-8212,5,neg,,yelp
subjlex-6559,6,neg,,self-interest
subjlex-5485,7,neg,,pedantic
subjlex-2026,8,neg,,dishonesty
subjlex-6416,9,neg,,sadly
subjlex-471,0,pos,,articulate
subjlex-6152,1,pos,,reliable
subjlex-5281,2,pos,,open
subjlex-2159,3,neg,,distraught
subjlex-1089,4,neg,,chatter
subjlex-7598,5,pos,,unbroken
subjlex-3780,6,neg,,impinge
subjlex-7603,7,neg,,unclean
subjlex-5240,8,neu,,obvious
subjlex-2513,9,pos,,envisions
subjlex-6907,0,neg,,spitefulness
subjlex-3126,1,neg,,furiously
subjlex-1863,2,pos,,devotee
subjlex-3926,3,neg,,inconsequently
subjlex-3227,4,neg,,glitch
subjlex-2682,5,neg,,exterminate
subjlex-6574,6,neg,,senile
subjlex-4480,7,neu,,know
subjlex-6104,8,neg,,refusal
subjlex-1079,9,pos,,charm
subjlex-7742,0,neg,,unorthodox
subjlex-4102,1,neg,,inflated
subjlex-5863,2,pos,,properly
subjlex-4734,3,pos,,luxuriously
subjlex-2193,4,neg,,dizzingly
subjlex-4429,5,neu,,judgement
subjlex-1969,6,neg,,disconsolately
subjlex-6256,7,pos,,respectable
subjlex-2999,8,pos,,forgivingly
subjlex-2671,9,neg,,expropriate
subjlex-940,0,neg,,brutalities
subjlex-220,1,neg,,aggressor
subjlex-2777,2,pos,,fantastically
subjlex-4095,3,neg,,infidels
subjlex-7667,4,neg,,uneven
subjlex-7606,5,neg,,uncomfortable
subjlex-3636,6,neg,,hypocritical
subjlex-2119,7,neg,,dissemble
subjlex-1446,8,pos,,courteous
subjlex-3563,9,pos,,hope
subjlex-6024,0,neu,,react
subjlex-1836,1,neg,,detest
subjlex-7692,2,neg,,ungovernable
subjlex-3224,3,pos,,glisten
subjlex-2313,4,pos,,easy
subjlex-6886,5,pos,,spectacularly
subjlex-3280,6,pos,,grail
subjlex-1510,7,neg,,crush
subjlex-472,8,neg,,artificial
subjlex-5337,9,neg,,outrageous
subjlex-5297,0,neg,,opposition
subjlex-3571,1,pos,,hopes
subjlex-1890,2,pos,,dignified
subjlex-2516,3,neg,,envy
subjlex-2195,4,pos,,dodge
subjlex-3374,5,pos,,hallowed
subjlex-4485,6,neg,,kook
subjlex-1458,7,neg,,coward
subjlex-2627,8,pos,,exemplar
subjlex-6906,9,neg,,spitefully
subjlex-445,0,pos,,aptly
subjlex-2183,1,pos,,divinely
subjlex-3004,2,neg,,forsaken
subjlex-4041,3,neg,,ineptitude
subjlex-6155,4,pos,,relief
subjlex-3335,5,pos,,groundbreaking
subjlex-6431,6,pos,,salute
subjlex-3849,7,neg,,impugn
subjlex-6181,8,neu,,renewable
subjlex-4339,9,neg,,irately
subjlex-4381,0,neg,,irritated
subjlex-4410,1,neg,,jobless
subjlex-922,2,neg,,brimstone
subjlex-5300,3,neg,,oppress
subjlex-886,4,pos,,brainy
subjlex-2291,5,neg,,dupe
subjlex-3346,6,neg,,gruesome
subjlex-6768,7,neg,,slight
subjlex-4183,8,neg,,insensitively
subjlex-1042,9,neg,,caustically
subjlex-2156,0,neg,,distracting
subjlex-5334,1,neg,,outrage
subjlex-1795,2,neg,,despicable
subjlex-4580,3,neg,,less-developed
subjlex-2027,4,neg,,dishonor
subjlex-53,5,neg,,abuse
subjlex-3277,6,pos,,graciously
subjlex-7608,7,pos,,uncommonly
subjlex-6034,8,pos,,reaffirm
subjlex-3218,9,neg,,glib
subjlex-7695,0,neg,,unhappiness
subjlex-3629,1,neg,,hurt
subjlex-18,2,pos,,abidance
subjlex-4776,3,neg,,maliciously
subjlex-4783,4,neg,,maltreatment
subjlex-3647,5,pos,,ideal
subjlex-6624,6,neg,,shame
subjlex-7549,7,neg,,trying
subjlex-6841,8,pos,,soften
subjlex-1578,9,neg,,deadbeat
subjlex-7037,0,pos,,stood
subjlex-6093,1,pos,,refine
subjlex-2790,2,pos,,fascinatingly
subjlex-2181,3,pos,,divine
subjlex-41,4,neg,,absentee
subjlex-5048,5,pos,,motivation
subjlex-1491,6,neg,,criticism
subjlex-4327,7,neg,,invidiousness
subjlex-6030,8,neu,,readiness
subjlex-904,9,neg,,break-point
subjlex-8078,0,pos,,well-received
subjlex-4247,1,neg,,insurrection
subjlex-1832,2,neg,,deterioration
subjlex-3025,3,neg,,fracture
subjlex-7517,4,neg,,trivialize
subjlex-504,5,pos,,assiduous
subjlex-2085,6,neu,,disposition
subjlex-2654,7,pos,,expertly
subjlex-6125,8,neg,,regrettably
subjlex-7063,9,neg,,stressfully
subjlex-7772,0,neg,,unresolved
subjlex-4790,1,neg,,maniacal
subjlex-505,2,pos,,assiduously
subjlex-4638,3,neu,,limitless
subjlex-1889,4,pos,,dig
subjlex-3917,5,neg,,incompliant
subjlex-4499,6,neg,,lame
subjlex-597,7,neg,,awfully
subjlex-3953,8,pos,,incredibly
subjlex-6541,9,neu,,seem
subjlex-870,0,neg,,bother
subjlex-680,1,pos,,befriend
subjlex-6402,2,neg,,runaway
subjlex-1760,3,neg,,depressingly
subjlex-3713,4,pos,,imaginative
subjlex-7516,5,neg,,trivial
subjlex-6683,6,neg,,shrug
subjlex-3232,7,neg,,gloom
subjlex-6508,8,neg,,scornful
subjlex-6102,9,pos,,refreshing
subjlex-7998,0,pos,,voluntary
subjlex-4613,1,neg,,lie
subjlex-176,2,pos,,adventurism
subjlex-1858,3,neg,,deviously
subjlex-7261,4,pos,,sworn
subjlex-2946,5,neg,,flawed
subjlex-4132,6,neu,,inherent
subjlex-2600,7,pos,,exceptional
subjlex-7189,8,neg,,superstition
subjlex-969,9,neg,,burdensome
subjlex-1893,0,neg,,digress
subjlex-546,1,neu,,attitude
subjlex-83,2,neg,,accountable
subjlex-4467,3,neg,,killjoy
subjlex-6292,4,pos,,revelation
subjlex-1647,5,neg,,defeat
subjlex-874,6,neg,,bowdlerize
subjlex-5261,7,neg,,offensively
subjlex-6506,8,neg,,scorchingly
subjlex-2387,9,neg,,embarrassment
subjlex-7011,0,neg,,stifling
subjlex-7706,1,neg,,uninsured
subjlex-3099,2,neg,,frustrating
subjlex-7770,3,neg,,unreliability
subjlex-3208,4,pos,,gladness
subjlex-50,5,neg,,absurdness
subjlex-3590,6,neg,,hostile
subjlex-1609,7,neg,,deceiving
subjlex-2352,8,neg,,egotistical
subjlex-35,9,pos,,abound
subjlex-6955,0,pos,,stainless
subjlex-7047,1,neg,,strain
subjlex-7048,2,neg,,strain
subjlex-5924,3,neg,,puppets
subjlex-4465,4,neg,,killer
subjlex-3592,5,neg,,hostilities
subjlex-5428,6,neg,,panic
subjlex-7458,7,neg,,toxic
subjlex-6976,8,pos,,stars
subjlex-1493,9,neg,,criticisms
subjlex-6756,0,neg,,slashing
subjlex-1002,1,pos,,capability
subjlex-7870,2,pos,,utmost
subjlex-5456,3,neg,,passiveness
subjlex-3978,4,pos,,indescribably
subjlex-4212,5,neg,,insolent
subjlex-4208,6,neg,,insociable
subjlex-6974,7,neg,,starkly
subjlex-4217,8,pos,,inspirational
subjlex-5414,9,neg,,pains
subjlex-4641,0,neg,,listless
subjlex-8103,1,pos,,wide-ranging
subjlex-3009,2,neu,,fortress
subjlex-7043,3,neg,,straggle
subjlex-850,4,neg,,bombard
subjlex-2753,5,neg,,falsehood
subjlex-7747,6,neg,,unpleasantries
subjlex-1558,7,pos,,darling
subjlex-1196,8,pos,,commonsense
subjlex-4479,9,neu,,knew
subjlex-7641,0,neg,,undesirable
subjlex-982,1,neg,,calamity
subjlex-3139,2,neg,,futility
subjlex-5360,3,neg,,overacted
subjlex-6805,4,neg,,smolder
subjlex-5894,5,pos,,proud
subjlex-7720,6,neg,,unlamentable
subjlex-6606,7,pos,,settle
subjlex-2122,8,neg,,dissent
subjlex-5685,9,neu,,possibility
subjlex-2831,0,neg,,fear
subjlex-1868,1,pos,,dexterously
subjlex-3681,2,neg,,ill-natured
subjlex-2274,3,neg,,drunken
subjlex-4302,4,pos,,intrigue
subjlex-2151,5,pos,,distinguished
subjlex-6314,6,neg,,revulsion
subjlex-4722,7,neg,,lure
subjlex-7962,8,neg,,villify
subjlex-7864,9,pos,,useful
subjlex-151,0,pos,,adorable
subjlex-3745,1,pos,,impartially
subjlex-7581,2,neg,,unaccustomed
subjlex-4646,3,pos,,live
subjlex-2010,4,neg,,disgruntle
subjlex-7506,5,neg,,tricky
subjlex-3588,6,neg,,hostage
subjlex-2135,7,neg,,dissolution
subjlex-2269,8,neg,,drought
subjlex-3443,9,neg,,hater
subjlex-2813,0,neg,,fatigue
subjlex-2774,1,pos,,fanfare
subjlex-2791,2,pos,,fascination
subjlex-2722,3,neg,,fail
subjlex-935,4,neg,,bruise
subjlex-7822,5,neg,,unwillingness
subjlex-8171,6,pos,,worth
subjlex-4022,7,pos,,industrious
subjlex-836,8,neg,,blur
subjlex-1638,9,neg,,deep
subjlex-7345,0,pos,,terrifyingly
subjlex-8086,1,neg,,wheedle
subjlex-3493,2,neg,,hedge
subjlex-979,3,neg,,calamities
subjlex-636,4,neg,,barbarity
subjlex-3528,5,neg,,hideousness
subjlex-740,6,neg,,betray
subjlex-7734,7,neg,,unnecessary
subjlex-5697,8,neg,,poverty
subjlex-1145,9,pos,,closeness
subjlex-1687,0,neg,,deign
subjlex-2561,1,pos,,even
subjlex-4719,2,neg,,lunatic
subjlex-5841,3,pos,,profusion
subjlex-4938,4,neg,,misconceptions
subjlex-485,5,pos,,aspiration
subjlex-4805,6,neg,,marginal
subjlex-6626,7,neg,,shameful
subjlex-2993,8,neg,,forgetfully
subjlex-5257,9,neg,,offenses
subjlex-7793,0,neg,,unspecified
subjlex-8068,1,pos,,well-being
subjlex-1723,2,neg,,demise
subjlex-434,3,neu,,apprehend
subjlex-1564,4,neg,,daunt
subjlex-7553,5,pos,,twinkly
subjlex-3326,6,pos,,grit
subjlex-5582,7,pos,,pious
subjlex-4864,8,neg,,menacing
subjlex-1667,9,pos,,definitive
subjlex-7364,0,neg,,thorny
subjlex-5615,1,neg,,pleas
subjlex-6091,2,neg,,redundant
subjlex-6707,3,pos,,simple
subjlex-6957,4,neg,,stake
subjlex-4754,5,pos,,magnificence
subjlex-2608,6,pos,,excitement
subjlex-100,7,pos,,achieve
subjlex-6445,8,neg,,sarcasm
subjlex-3868,9,neg,,inadverent
subjlex-4289,0,neg,,intimidation
subjlex-4421,1,pos,,joyless
subjlex-867,2,neg,,boring
subjlex-7882,3,pos,,valiant
subjlex-8047,4,neg,,weariness
subjlex-3481,5,neg,,heathen
subjlex-5816,6,neg,,problem
subjlex-1414,7,pos,,cooperation
subjlex-7948,8,pos,,vigilant
subjlex-4201,9,neg,,insinuation
subjlex-2007,0,neg,,disgraced
subjlex-4679,1,neg,,lost
subjlex-684,2,neg,,begging
subjlex-4615,3,neg,,lier
subjlex-4404,4,neg,,jeers
subjlex-1761,5,neg,,depression
subjlex-1436,6,neu,,could
subjlex-2399,7,neu,,emotion
subjlex-7346,8,neg,,terror
subjlex-7922,9,neg,,vex
subjlex-3186,0,pos,,gentle
subjlex-780,1,neg,,blah
subjlex-7883,2,pos,,valiantly
subjlex-4088,3,neu,,inference
subjlex-1949,4,neg,,disastrous
subjlex-7976,5,pos,,virtuous
subjlex-5266,6,pos,,okay
subjlex-1839,7,neg,,detract
subjlex-417,8,neu,,apparently
subjlex-2876,9,neg,,feverish
subjlex-3633,0,neg,,hypocrisy
subjlex-3989,1,neg,,indigent
subjlex-3770,2,neg,,imperiously
subjlex-7694,3,neg,,unhappily
subjlex-6450,4,neg,,sass
subjlex-4504,5,neg,,languid
subjlex-963,6,neg,,bungler
subjlex-2639,7,pos,,exonerate
subjlex-1915,8,neg,,dirt
subjlex-7152,9,neg,,sufferers
subjlex-7994,0,neg,,void
subjlex-3904,1,neg,,incoherence
subjlex-5389,2,neu,,overt
subjlex-6400,3,neg,,rumple
subjlex-5988,4,neg,,ramshackle
subjlex-3284,5,neg,,grandiose
subjlex-611,6,neg,,backwardness
subjlex-6839,7,pos,,soften
subjlex-5978,8,neg,,radically
subjlex-5542,9,neg,,pertinacious
subjlex-5222,0,neg,,obsess
subjlex-1241,1,neg,,complicate
subjlex-3892,2,pos,,incisiveness
subjlex-400,3,neg,,apocalyptic
subjlex-5621,4,pos,,pleasing
subjlex-4820,5,neu,,massive
subjlex-1354,6,neg,,conspirator
subjlex-4643,7,neg,,litigious
subjlex-4621,8,pos,,lifelong
subjlex-153,9,pos,,adored
subjlex-415,0,neg,,appallingly
subjlex-5327,1,neg,,outdated
subjlex-2539,2,neg,,eschew
subjlex-2862,3,pos,,felicity
subjlex-7039,4,neg,,stooges
subjlex-868,5,neg,,botch
subjlex-2043,6,neg,,dislike
subjlex-3117,7,pos,,functional
subjlex-6874,8,neg,,spade
subjlex-2955,9,neg,,flirt
subjlex-5310,0,pos,,optimistic
subjlex-7174,1,pos,,sumptuousness
subjlex-416,2,neu,,apparent
subjlex-2087,3,neg,,disprove
subjlex-881,4,neg,,bragger
subjlex-2438,5,neg,,enemies
subjlex-3466,6,pos,,healthful
subjlex-3382,7,pos,,handily
subjlex-7786,8,neg,,unsettling
subjlex-3381,9,neg,,handicapped
subjlex-6942,0,pos,,stability
subjlex-6182,1,pos,,renewal
subjlex-7887,2,pos,,valuable
subjlex-5026,3,neg,,mope
subjlex-7081,4,pos,,strong
subjlex-965,5,pos,,buoyant
subjlex-1119,6,pos,,civilize
subjlex-3871,7,neg,,inadvisably
subjlex-2672,8,neg,,expropriate
subjlex-8196,9,neg,,wretchedly
subjlex-5608,0,pos,,playfully
subjlex-848,1,pos,,boldness
subjlex-7769,2,neg,,unreliability
subjlex-474,3,pos,,ascendant
subjlex-5536,4,pos,,perspicuous
subjlex-6217,5,neg,,repugn
subjlex-4227,6,pos,,instrumental
subjlex-4345,7,neg,,ironies
subjlex-5111,8,neg,,nebulously
subjlex-7235,9,neg,,suspicious
subjlex-591,0,pos,,awesome
subjlex-5099,1,pos,,naturally
subjlex-7143,2,pos,,success
subjlex-7078,3,neg,,stringently
subjlex-7452,4,neu,,touch
subjlex-2977,5,neg,,forbidden
subjlex-3296,6,pos,,gratitude
subjlex-4655,7,neg,,loathsome
subjlex-1634,8,neg,,decry
subjlex-6844,9,neg,,solemn
subjlex-4566,0,neg,,leery
subjlex-3149,1,pos,,gainfully
subjlex-5955,2,neg,,questionable
subjlex-4005,3,pos,,indispensability
subjlex-1582,4,neg,,deadweight
subjlex-516,5,pos,,astonished
subjlex-37,6,neg,,abrasive
subjlex-4174,7,neg,,insane
subjlex-2458,8,pos,,enjoyably
subjlex-6060,9,neg,,recklessly
subjlex-5238,0,neu,,obvious
subjlex-4285,1,neu,,intimate
subjlex-342,2,neg,,anger
subjlex-1727,3,neg,,demon
subjlex-7016,4,neu,,still
subjlex-4934,5,neg,,mischief
subjlex-7157,6,pos,,sufficiently
subjlex-6929,7,neg,,spotty
subjlex-2896,8,neg,,fierce
subjlex-3748,9,neg,,impassive
subjlex-1398,0,neg,,contrived
subjlex-7108,1,neg,,stupified
subjlex-5665,2,neg,,polluter
subjlex-6452,3,neg,,satirical
subjlex-5719,4,pos,,preaching
subjlex-2302,5,pos,,eagerness
subjlex-5949,6,neg,,quash
subjlex-2547,7,neg,,eternal
subjlex-2298,8,pos,,dynamic
subjlex-2538,9,neg,,escapade
subjlex-1067,0,pos,,champion
subjlex-1694,1,pos,,delicate
subjlex-2968,2,pos,,fondly
subjlex-2973,3,neg,,foolishly
subjlex-1142,4,neg,,clog
subjlex-6496,5,neg,,scheme
subjlex-760,6,neg,,biased
subjlex-5391,7,neg,,overthrow
subjlex-7947,8,pos,,vigilance
subjlex-3569,9,neg,,hopelessness
subjlex-5402,0,neg,,overzealously
subjlex-7104,1,pos,,stupendously
subjlex-4139,2,neg,,inhumanity
subjlex-5705,3,neu,,practically
subjlex-856,4,neg,,bonkers
subjlex-1421,5,pos,,cornerstone
subjlex-671,6,pos,,beautiful
subjlex-3791,7,neu,,imploring
subjlex-1258,8,pos,,comrades
subjlex-7605,9,neg,,uncollectible
subjlex-7369,0,neu,,thought
subjlex-4689,1,pos,,lovely
subjlex-1107,2,neg,,chill
subjlex-1266,3,neg,,concern
subjlex-424,4,neu,,appearance
subjlex-7335,5,neg,,terrible
subjlex-1197,6,pos,,commonsensible
subjlex-2157,7,neg,,distraction
subjlex-829,8,neg,,blow
subjlex-5898,9,neg,,provocation
subjlex-154,0,pos,,adorer
subjlex-6881,1,pos,,sparkling
subjlex-2034,2,neg,,disinclination
subjlex-4593,3,neg,,lewdly
subjlex-4530,4,pos,,lavish
subjlex-7766,5,neg,,unrelenting
subjlex-2711,6,neg,,fabricate
subjlex-6369,7,neg,,rogue
subjlex-2814,8,neg,,fatty
subjlex-2042,9,neg,,disinterested
subjlex-1188,0,pos,,comfortable
subjlex-583,1,pos,,avid
subjlex-4921,2,neg,,mire
subjlex-7457,3,neg,,toughness
subjlex-1734,4,pos,,demystify
subjlex-7659,5,neg,,uneasy
subjlex-2662,6,neg,,expose
subjlex-553,7,pos,,attractive
subjlex-1923,8,neg,,disadvantageous
subjlex-1479,9,neg,,credulous
subjlex-6769,0,neg,,slight
subjlex-2312,1,pos,,easiness
subjlex-4489,2,neg,,lackadaisical
subjlex-513,3,pos,,assure
subjlex-3498,4,neg,,hegemonism
subjlex-2694,5,neg,,extravagantly
subjlex-5453,6,pos,,passionately
subjlex-6644,7,pos,,shimmeringly
subjlex-1584,8,pos,,deal
subjlex-5956,9,neg,,quibble
subjlex-2665,0,neu,,expound
subjlex-5123,1,neu,,needs
subjlex-7283,2,pos,,talented
subjlex-3373,3,neu,,halfway
subjlex-7160,4,neg,,sugar-coated
subjlex-4393,5,neg,,jaundiced
subjlex-2422,6,pos,,encouraging
subjlex-1111,7,pos,,chivalrous
subjlex-5302,8,neg,,oppression
subjlex-3080,9,neg,,frighten
subjlex-7819,0,neg,,unwieldy
subjlex-2408,1,neg,,emphatically
subjlex-6486,2,neg,,scarier
subjlex-6514,3,neg,,scream
subjlex-6120,4,neg,,regret
subjlex-1425,5,neu,,corrective
subjlex-4070,6,neg,,inexpert
subjlex-8172,7,pos,,worth
subjlex-5723,8,pos,,precautions
subjlex-8201,9,neg,,wrongful
subjlex-2444,0,neg,,enervate
subjlex-8082,1,pos,,well-wishers
subjlex-933,2,pos,,brotherly
subjlex-4311,3,pos,,intuitive
subjlex-8129,4,pos,,wish
subjlex-3873,5,neg,,inane
subjlex-5755,6,pos,,prepared
subjlex-3816,7,neg,,impractical
subjlex-4416,8,neg,,jolt
subjlex-8182,9,neg,,wound
subjlex-5477,0,pos,,peaceable
subjlex-2560,1,neg,,evasive
subjlex-1269,2,neu,,concerning
subjlex-7611,3,neg,,uncompromisingly
subjlex-1659,4,neg,,defiantly
subjlex-3436,5,neg,,harshly
subjlex-6780,6,neg,,slow-moving
subjlex-2514,7,pos,,envisions
subjlex-7226,8,pos,,survivor
subjlex-3434,9,neg,,harrow
subjlex-4806,0,neg,,marginally
subjlex-4384,1,neg,,irritation
subjlex-6930,2,pos,,sprightly
subjlex-2961,3,pos,,flourish
subjlex-1185,4,pos,,comely
subjlex-1590,5,neg,,debasement
subjlex-3622,6,pos,,humorously
subjlex-387,7,neg,,anxiety
subjlex-6799,8,pos,,smile
subjlex-1675,9,neg,,defunct
subjlex-4711,0,pos,,lucrative
subjlex-6754,1,neg,,slap
subjlex-559,2,neg,,audacity
subjlex-1497,3,neg,,crook
subjlex-6575,4,pos,,sensation
subjlex-1000,5,neg,,cannibalize
subjlex-7201,6,neg,,suppress
subjlex-6730,7,neg,,skeptical
subjlex-1883,8,neg,,difficulties
subjlex-5968,9,neg,,racists
subjlex-6694,0,neg,,sickeningly
subjlex-818,1,neg,,bloated
subjlex-5617,2,pos,,pleasant
subjlex-1695,3,pos,,delicious
subjlex-608,4,neg,,backbiting
subjlex-1441,5,pos,,courage
subjlex-3217,6,pos,,gleefully
subjlex-5707,7,pos,,praise
subjlex-1532,8,neg,,cynicism
subjlex-4061,9,neg,,inevitably
subjlex-1833,0,pos,,determination
subjlex-4514,1,pos,,large
subjlex-5533,2,pos,,personality
subjlex-5658,3,neg,,polarisation
subjlex-2830,4,neg,,faze
subjlex-1299,5,neg,,confessions
subjlex-6191,6,pos,,reparation
subjlex-6270,7,pos,,restraint
subjlex-6009,8,neg,,rascal
subjlex-5205,9,pos,,objectively
subjlex-7323,0,pos,,tender
subjlex-4408,1,pos,,jest
subjlex-2625,2,neg,,excuses
subjlex-3789,3,neg,,implode
subjlex-1046,4,neu,,ceaseless
subjlex-1465,5,neg,,cranky
subjlex-5373,6,neg,,overkill
subjlex-393,7,neu,,anyways
subjlex-4237,8,neg,,insult
subjlex-5713,9,neg,,pratfall
subjlex-2383,0,neg,,emasculate
subjlex-4184,1,neg,,insensitivity
subjlex-456,2,neg,,argue
subjlex-6439,3,pos,,sanctuary
subjlex-552,4,pos,,attractive
subjlex-759,5,neg,,bias
subjlex-2527,6,neg,,erosion
subjlex-871,7,neg,,bothersome
subjlex-6723,8,neg,,sinister
subjlex-3840,9,pos,,improve
subjlex-2355,0,neg,,egregiously
subjlex-1478,1,pos,,credible
subjlex-768,2,neg,,bitch
subjlex-7491,3,neg,,treacherously
subjlex-7427,4,pos,,tolerance
subjlex-7524,5,neg,,troublemaker
subjlex-7198,6,neu,,suppose
subjlex-2353,7,neg,,egotistically
subjlex-4180,8,neg,,insecurity
subjlex-4374,9,neg,,irreverently
subjlex-4735,0,pos,,luxury
subjlex-1505,1,neg,,crumble
subjlex-5895,2,neu,,prove
subjlex-5380,3,neg,,oversight
subjlex-971,4,neg,,burn
subjlex-6396,5,neg,,rumors
subjlex-2308,6,pos,,ease
subjlex-4119,7,neg,,infuriatingly
subjlex-4832,8,pos,,mature
subjlex-4062,9,neg,,inexact
subjlex-3516,0,neg,,heretic
subjlex-6393,1,neg,,rumbling
subjlex-7936,2,pos,,victorious
subjlex-3987,3,neg,,indifference
subjlex-2243,4,neg,,drain
subjlex-618,5,neg,,bait
subjlex-571,6,neg,,autocratic
subjlex-321,7,pos,,amity
subjlex-7858,8,neg,,urgency
subjlex-6515,9,neu,,screaming
subjlex-6177,0,neg,,remorselessly
subjlex-2186,1,neg,,divisively
subjlex-3679,2,neg,,ill-favored
subjlex-7571,3,neg,,ultimatums
subjlex-6222,4,neg,,repulsed
subjlex-2309,5,pos,,easier
subjlex-1352,6,neg,,conspiracy
subjlex-7696,7,neg,,unhappy
subjlex-4506,8,neg,,lanky
subjlex-410,9,neg,,appall
subjlex-242,0,pos,,agreeably
subjlex-5051,1,neg,,motley
subjlex-3670,2,neg,,ignorance
subjlex-4943,3,neg,,miser
subjlex-1122,4,neu,,claim
subjlex-2630,5,neg,,exhaustion
subjlex-5385,6,neg,,overstate
subjlex-4765,7,neg,,malaise
subjlex-3125,8,neg,,furious
subjlex-4354,9,pos,,irrefutable
subjlex-1075,0,pos,,charismatic
subjlex-2673,1,neg,,expropriation
subjlex-3000,2,neg,,forlorn
subjlex-6532,3,neg,,secretive
subjlex-2022,4,neg,,dishearteningly
subjlex-5681,5,pos,,positive
subjlex-3069,6,pos,,friend
subjlex-2343,7,pos,,effusive
subjlex-7519,8,neg,,trouble
subjlex-7715,9,neg,,unjustifiably
subjlex-8194,0,neg,,wretch
subjlex-5865,1,pos,,propitious
subjlex-6281,2,neg,,retire
subjlex-2954,3,neg,,flimsy
subjlex-4165,4,neu,,innumerably
subjlex-467,5,neg,,arrogant
subjlex-4894,6,neg,,messy
subjlex-4610,7,neg,,licentiously
subjlex-5486,8,neg,,pedestrian
subjlex-5914,9,pos,,pundits
subjlex-3042,0,neg,,freak
subjlex-2802,1,neg,,fastidiously
subjlex-5467,2,neg,,patronize
subjlex-1811,3,neg,,destabilisation
subjlex-975,4,neg,,butchery
subjlex-7990,5,neu,,vocal
subjlex-193,6,pos,,affection
subjlex-2883,7,neg,,fib
subjlex-4656,8,neg,,loathsomely
subjlex-4435,9,neu,,judgment
subjlex-6074,0,pos,,recompense
subjlex-2393,1,neg,,embroil
subjlex-1972,2,neg,,discontent
subjlex-6372,3,neg,,rollercoaster
subjlex-6214,4,neg,,repudiate
subjlex-7133,5,pos,,substantially
subjlex-7969,6,neg,,violation
subjlex-5006,7,pos,,moderation
subjlex-4544,8,pos,,leading
subjlex-7264,9,neg,,sympathetically
subjlex-5761,0,neg,,pressing
subjlex-239,1,pos,,agreeable
subjlex-5799,2,pos,,principled
subjlex-7630,3,neg,,underlings
subjlex-6944,4,pos,,stabilize
subjlex-7395,5,neg,,thumb
subjlex-5527,6,neu,,persistence
subjlex-5045,7,pos,,motivate
subjlex-6513,8,neg,,scowl
subjlex-6207,9,neg,,reprimand
subjlex-721,0,pos,,benevolence
subjlex-3058,1,neg,,frenzied
subjlex-6252,2,pos,,resourcefulness
subjlex-4336,3,neg,,involuntarily
subjlex-51,4,pos,,abundant
subjlex-3890,5,pos,,incisive
subjlex-6085,6,pos,,rectifying
subjlex-150,7,neu,,adolescents
subjlex-7902,8,pos,,venerate
subjlex-3673,9,neg,,ignorant
subjlex-1823,0,neg,,destroyer
subjlex-3037,1,neg,,fraud
subjlex-3066,2,neg,,frictions
subjlex-4056,3,neg,,inessential
subjlex-6045,4,pos,,reasonable
subjlex-4413,5,neg,,joker
subjlex-7206,6,pos,,supreme
subjlex-2747,7,neg,,fallaciously
subjlex-1824,8,neg,,destroyer
subjlex-7,9,neg,,abdicate
subjlex-3526,0,neg,,hideous
subjlex-7237,1,neg,,suspiciously
subjlex-6378,2,neg,,rot
subjlex-7256,3,neu,,swing
subjlex-8089,4,neg,,whimper
subjlex-6186,5,pos,,renown
subjlex-5690,6,neu,,posture
subjlex-1838,7,neg,,detestably
subjlex-4117,8,neg,,infuriated
subjlex-4397,9,neg,,jealously
subjlex-4885,0,pos,,merriment
subjlex-1310,1,neg,,confounding
subjlex-6987,2,pos,,staunch
subjlex-7499,3,pos,,trendy
subjlex-4595,4,neg,,liable
subjlex-3007,5,pos,,fortitude
subjlex-7429,6,pos,,tolerantly
subjlex-6701,7,pos,,significant
subjlex-7019,8,pos,,stimulative
subjlex-3810,9,neg,,impossiblity
subjlex-1950,0,neg,,disastrously
subjlex-5242,1,neg,,odd
subjlex-7931,2,neg,,vice
subjlex-8152,3,pos,,world-famous
subjlex-7631,4,neg,,undermine
subjlex-5631,5,pos,,pledges
subjlex-1474,6,neg,,crazy
subjlex-1361,7,neu,,constitutions
subjlex-1475,8,pos,,creative
subjlex-1028,9,neg,,cataclysm
subjlex-7354,0,neg,,thankless
subjlex-8067,1,pos,,well
subjlex-4524,2,neg,,laugh
subjlex-6320,3,neg,,rhetoric
subjlex-5570,4,neg,,phony
subjlex-1948,5,neg,,disaster
subjlex-1061,6,neg,,chagrin
